"Name","Group","State","Notes","User","Tags","Created","Runtime","Sweep","data.name","data.params.dataset_path","data.params.feature_csv_path","data.params.file_byte_read_limit","data.params.use_code_only","model.name","model.params.num_classes","target_feature","training.batch_size","training.criterion","training.epochs","training.learning_rate","training.optimizer","training.weight_decay","transforms.name","transforms.params.dimx","transforms.params.dimy","transforms.params.duplicate_to_n_channels","transforms.params.normalize","validator.name","validator.seed","validator.wandb_project_name","batch_loss","epoch","overall_accuracy","test_accuracy_chunk","test_accuracy","test_loss","train_loss"
"fold_powerpcspe","logo ResNet50 endianness 11:19:23, 07-03-2025","finished","-","","","2025-03-07T10:33:23.000Z","58","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","1024","true","ResNet50","2","endianness","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","GrayScaleImage","32","32","3","true","LOGO_architecture_wandb","1","mikkel-03-07-resnet-endianness","0.0019298591651022432","1","","0.9873769250189346","0.9873769250189346","0.039935301433527665","0.026333739970682613"
"fold_powerpc","logo ResNet50 endianness 11:19:23, 07-03-2025","finished","-","","","2025-03-07T10:32:23.000Z","59","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","1024","true","ResNet50","2","endianness","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","GrayScaleImage","32","32","3","true","LOGO_architecture_wandb","1","mikkel-03-07-resnet-endianness","0.0022306067403405905","1","","0.9986229688790966","0.9986229688790966","0.0036436436190310736","0.0245534921999808"
"fold_mipsel","logo ResNet50 endianness 11:19:23, 07-03-2025","finished","-","","","2025-03-07T10:31:26.000Z","55","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","1024","true","ResNet50","2","endianness","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","GrayScaleImage","32","32","3","true","LOGO_architecture_wandb","1","mikkel-03-07-resnet-endianness","0.0007211798219941556","1","","0.16582781456953644","0.16582781456953644","3.423173637713416","0.023230589995304127"
"fold_mips64el","logo ResNet50 endianness 11:19:23, 07-03-2025","finished","-","","","2025-03-07T10:30:28.000Z","56","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","1024","true","ResNet50","2","endianness","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","GrayScaleImage","32","32","3","true","LOGO_architecture_wandb","1","mikkel-03-07-resnet-endianness","0.0005543726147152483","1","","0.7922077922077922","0.7922077922077922","0.5124565233640811","0.02510824119226015"
"fold_mips","logo ResNet50 endianness 11:19:23, 07-03-2025","finished","-","","","2025-03-07T10:29:30.000Z","56","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","1024","true","ResNet50","2","endianness","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","GrayScaleImage","32","32","3","true","LOGO_architecture_wandb","1","mikkel-03-07-resnet-endianness","0.0011196171399205923","1","","0.16577840112201964","0.16577840112201964","3.931232188429151","0.017970032769303156"
"fold_m68k","logo ResNet50 endianness 11:19:23, 07-03-2025","finished","-","","","2025-03-07T10:28:32.000Z","56","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","1024","true","ResNet50","2","endianness","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","GrayScaleImage","32","32","3","true","LOGO_architecture_wandb","1","mikkel-03-07-resnet-endianness","0.0012310890015214682","1","","0.020454545454545454","0.020454545454545454","10.48650966865429","0.02432828592856559"
"fold_ia64","logo ResNet50 endianness 11:19:23, 07-03-2025","finished","-","","","2025-03-07T10:27:37.000Z","54","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","1024","true","ResNet50","2","endianness","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","GrayScaleImage","32","32","3","true","LOGO_architecture_wandb","1","mikkel-03-07-resnet-endianness","0.0002851963508874178","1","","0.9199438202247192","0.9199438202247192","0.19359473750377312","0.02673483851880388"
"fold_i386","logo ResNet50 endianness 11:19:23, 07-03-2025","finished","-","","","2025-03-07T10:26:41.000Z","54","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","1024","true","ResNet50","2","endianness","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","GrayScaleImage","32","32","3","true","LOGO_architecture_wandb","1","mikkel-03-07-resnet-endianness","0.021145913749933243","1","","0.974946173419456","0.974946173419456","0.07939737061824417","0.026197956500634664"
"fold_hppa","logo ResNet50 endianness 11:19:23, 07-03-2025","finished","-","","","2025-03-07T10:25:46.000Z","54","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","1024","true","ResNet50","2","endianness","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","GrayScaleImage","32","32","3","true","LOGO_architecture_wandb","1","mikkel-03-07-resnet-endianness","0.042980097234249115","1","","0.32111801242236027","0.32111801242236027","2.843624654569124","0.02546044768233361"
"fold_armhf","logo ResNet50 endianness 11:19:23, 07-03-2025","finished","-","","","2025-03-07T10:24:49.000Z","55","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","1024","true","ResNet50","2","endianness","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","GrayScaleImage","32","32","3","true","LOGO_architecture_wandb","1","mikkel-03-07-resnet-endianness","0.0037339271511882544","1","","0.9819774718397998","0.9819774718397998","0.05352226718853686","0.02392338845107749"
"fold_armel","logo ResNet50 endianness 11:19:23, 07-03-2025","finished","-","","","2025-03-07T10:23:55.000Z","53","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","1024","true","ResNet50","2","endianness","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","GrayScaleImage","32","32","3","true","LOGO_architecture_wandb","1","mikkel-03-07-resnet-endianness","0.08642204105854034","1","","1","1","0.0008565526441666335","0.026313336092800628"
"fold_arm64","logo ResNet50 endianness 11:19:23, 07-03-2025","finished","-","","","2025-03-07T10:23:02.000Z","52","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","1024","true","ResNet50","2","endianness","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","GrayScaleImage","32","32","3","true","LOGO_architecture_wandb","1","mikkel-03-07-resnet-endianness","0.0030368261504918337","1","","0.27502750275027504","0.27502750275027504","2.6935002113643445","0.02283268323118983"
"fold_amd64","logo ResNet50 endianness 11:19:23, 07-03-2025","finished","-","","","2025-03-07T10:22:08.000Z","52","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","1024","true","ResNet50","2","endianness","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","GrayScaleImage","32","32","3","true","LOGO_architecture_wandb","1","mikkel-03-07-resnet-endianness","0.004531200975179672","1","","0.9491525423728814","0.9491525423728814","0.14651138551425244","0.022247515482551473"
"fold_alpha","logo ResNet50 endianness 11:19:23, 07-03-2025","finished","-","","","2025-03-07T10:19:23.000Z","164","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","1024","true","ResNet50","2","endianness","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","GrayScaleImage","32","32","3","true","LOGO_architecture_wandb","1","mikkel-03-07-resnet-endianness","0.0003508590452838689","1","","0.995467136741375","0.995467136741375","0.014734785075739233","0.027095974108941812"
