"Name","Group","State","Notes","User","Tags","Created","Runtime","Sweep","data.name","data.params.dataset_path","data.params.feature_csv_path","data.params.file_byte_read_limit","data.params.use_code_only","model.name","model.params.num_classes","target_feature","training.batch_size","training.criterion","training.epochs","training.learning_rate","training.optimizer","training.weight_decay","transforms.name","transforms.params.dimx","transforms.params.dimy","transforms.params.duplicate_to_n_channels","transforms.params.normalize","validator.name","validator.seed","validator.wandb_project_name","batch_loss","epoch","overall_accuracy","test_accuracy_chunk","test_accuracy","test_loss","train_loss"
"overall_metrics","logo ResNet50 instructionwidth_type 15:10:36, 07-03-2025","finished","-","","","2025-03-07T14:33:21.000Z","3","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","1024","true","ResNet50","2","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","GrayScaleImage","32","32","3","true","LOGO_architecture_wandb","5","03-07-resnet-instructionwidthtype","","","0.8142745993049432","","","",""
"fold_x32","logo ResNet50 instructionwidth_type 15:10:36, 07-03-2025","finished","-","","","2025-03-07T14:32:15.000Z","64","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","1024","true","ResNet50","2","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","GrayScaleImage","32","32","3","true","LOGO_architecture_wandb","5","03-07-resnet-instructionwidthtype","0.0014422787353396416","1","","0.9698275862068966","0.9698275862068966","0.11411855874943952","0.028592566835681815"
"fold_sparc64","logo ResNet50 instructionwidth_type 15:10:36, 07-03-2025","finished","-","","","2025-03-07T14:31:10.000Z","64","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","1024","true","ResNet50","2","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","GrayScaleImage","32","32","3","true","LOGO_architecture_wandb","5","03-07-resnet-instructionwidthtype","0.004278949927538633","1","","0.8565323565323565","0.8565323565323565","0.3641909918246361","0.024838370549233706"
"fold_sparc","logo ResNet50 instructionwidth_type 15:10:36, 07-03-2025","finished","-","","","2025-03-07T14:30:07.000Z","62","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","1024","true","ResNet50","2","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","GrayScaleImage","32","32","3","true","LOGO_architecture_wandb","5","03-07-resnet-instructionwidthtype","0.03439057618379593","1","","0.809437751004016","0.809437751004016","0.41744565467039746","0.028148845352479787"
"fold_sh4","logo ResNet50 instructionwidth_type 15:10:36, 07-03-2025","finished","-","","","2025-03-07T14:28:58.000Z","67","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","1024","true","ResNet50","2","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","GrayScaleImage","32","32","3","true","LOGO_architecture_wandb","5","03-07-resnet-instructionwidthtype","0.001472526928409934","1","","0.9905564924114671","0.9905564924114671","0.03296468030881657","0.02940824015487642"
"fold_s390x","logo ResNet50 instructionwidth_type 15:10:36, 07-03-2025","finished","-","","","2025-03-07T14:27:55.000Z","61","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","1024","true","ResNet50","2","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","GrayScaleImage","32","32","3","true","LOGO_architecture_wandb","5","03-07-resnet-instructionwidthtype","0.017088960856199265","1","","0.9576031656302996","0.9576031656302996","0.09534903905088347","0.02656191088327457"
"fold_s390","logo ResNet50 instructionwidth_type 15:10:36, 07-03-2025","finished","-","","","2025-03-07T14:26:53.000Z","60","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","1024","true","ResNet50","2","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","GrayScaleImage","32","32","3","true","LOGO_architecture_wandb","5","03-07-resnet-instructionwidthtype","0.0004863610083702952","1","","0.2569713400464756","0.2569713400464756","1.6239546449096114","0.02948896330328192"
"fold_riscv64","logo ResNet50 instructionwidth_type 15:10:36, 07-03-2025","finished","-","","","2025-03-07T14:25:51.000Z","60","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","1024","true","ResNet50","2","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","GrayScaleImage","32","32","3","true","LOGO_architecture_wandb","5","03-07-resnet-instructionwidthtype","0.009510536678135397","1","","0.9033783783783784","0.9033783783783784","0.2590841157095773","0.02759674284799577"
"fold_ppc64el","logo ResNet50 instructionwidth_type 15:10:36, 07-03-2025","finished","-","","","2025-03-07T14:24:49.000Z","61","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","1024","true","ResNet50","2","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","GrayScaleImage","32","32","3","true","LOGO_architecture_wandb","5","03-07-resnet-instructionwidthtype","0.08465974777936935","1","","0.92619926199262","0.92619926199262","0.2154595896468631","0.02810140234475058"
"fold_ppc64","logo ResNet50 instructionwidth_type 15:10:36, 07-03-2025","finished","-","","","2025-03-07T14:23:47.000Z","60","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","1024","true","ResNet50","2","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","GrayScaleImage","32","32","3","true","LOGO_architecture_wandb","5","03-07-resnet-instructionwidthtype","0.00735110230743885","1","","0.7532650900105895","0.7532650900105895","0.714140858915117","0.029233682568023545"
"fold_powerpcspe","logo ResNet50 instructionwidth_type 15:10:36, 07-03-2025","finished","-","","","2025-03-07T14:22:47.000Z","59","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","1024","true","ResNet50","2","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","GrayScaleImage","32","32","3","true","LOGO_architecture_wandb","5","03-07-resnet-instructionwidthtype","0.0010751682566478848","1","","0.9707144660439284","0.9707144660439284","0.0773660916714899","0.0272192400444104"
"fold_powerpc","logo ResNet50 instructionwidth_type 15:10:36, 07-03-2025","finished","-","","","2025-03-07T14:21:46.000Z","59","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","1024","true","ResNet50","2","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","GrayScaleImage","32","32","3","true","LOGO_architecture_wandb","5","03-07-resnet-instructionwidthtype","0.03312458097934723","1","","0.9988983751032772","0.9988983751032772","0.0031630638032016066","0.02884468146812588"
"fold_mipsel","logo ResNet50 instructionwidth_type 15:10:36, 07-03-2025","finished","-","","","2025-03-07T14:20:47.000Z","58","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","1024","true","ResNet50","2","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","GrayScaleImage","32","32","3","true","LOGO_architecture_wandb","5","03-07-resnet-instructionwidthtype","0.4843170940876007","1","","0.9849006622516556","0.9849006622516556","0.046711181653505664","0.02618438252668147"
"fold_mips64el","logo ResNet50 instructionwidth_type 15:10:36, 07-03-2025","finished","-","","","2025-03-07T14:19:48.000Z","57","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","1024","true","ResNet50","2","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","GrayScaleImage","32","32","3","true","LOGO_architecture_wandb","5","03-07-resnet-instructionwidthtype","0.06338220089673996","1","","0.9299628942486086","0.9299628942486086","0.18115720826694193","0.02632694772550321"
"fold_mips","logo ResNet50 instructionwidth_type 15:10:36, 07-03-2025","finished","-","","","2025-03-07T14:18:50.000Z","57","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","1024","true","ResNet50","2","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","GrayScaleImage","32","32","3","true","LOGO_architecture_wandb","5","03-07-resnet-instructionwidthtype","0.0028151157312095165","1","","0.9812061711079944","0.9812061711079944","0.05458492561176952","0.028571524575042095"
"fold_m68k","logo ResNet50 instructionwidth_type 15:10:36, 07-03-2025","finished","-","","","2025-03-07T14:17:53.000Z","56","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","1024","true","ResNet50","2","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","GrayScaleImage","32","32","3","true","LOGO_architecture_wandb","5","03-07-resnet-instructionwidthtype","0.00020564679289236665","1","","0.8995454545454545","0.8995454545454545","0.30174287181833515","0.02927121412397713"
"fold_ia64","logo ResNet50 instructionwidth_type 15:10:36, 07-03-2025","finished","-","","","2025-03-07T14:16:56.000Z","56","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","1024","true","ResNet50","2","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","GrayScaleImage","32","32","3","true","LOGO_architecture_wandb","5","03-07-resnet-instructionwidthtype","0.0008944476721808314","1","","0.001203852327447833","0.001203852327447833","6.237984449435503","0.026348499880229585"
"fold_i386","logo ResNet50 instructionwidth_type 15:10:36, 07-03-2025","finished","-","","","2025-03-07T14:16:00.000Z","55","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","1024","true","ResNet50","2","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","GrayScaleImage","32","32","3","true","LOGO_architecture_wandb","5","03-07-resnet-instructionwidthtype","0.0080530671402812","1","","0.8620082207868467","0.8620082207868467","0.39142962247133256","0.026388215251742897"
"fold_hppa","logo ResNet50 instructionwidth_type 15:10:36, 07-03-2025","finished","-","","","2025-03-07T14:15:05.000Z","54","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","1024","true","ResNet50","2","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","GrayScaleImage","32","32","3","true","LOGO_architecture_wandb","5","03-07-resnet-instructionwidthtype","0.0032532406039536","1","","0.98944099378882","0.98944099378882","0.03943929386227146","0.028302660929530488"
"fold_armhf","logo ResNet50 instructionwidth_type 15:10:36, 07-03-2025","finished","-","","","2025-03-07T14:14:10.000Z","53","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","1024","true","ResNet50","2","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","GrayScaleImage","32","32","3","true","LOGO_architecture_wandb","5","03-07-resnet-instructionwidthtype","0.01113201305270195","1","","0.9724655819774718","0.9724655819774718","0.06596926173069588","0.026042548465580222"
"fold_armel","logo ResNet50 instructionwidth_type 15:10:36, 07-03-2025","finished","-","","","2025-03-07T14:13:16.000Z","53","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","1024","true","ResNet50","2","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","GrayScaleImage","32","32","3","true","LOGO_architecture_wandb","5","03-07-resnet-instructionwidthtype","0.0007287714979611337","1","","0.9975","0.9975","0.010017777395645796","0.028835416321934215"
"fold_arm64","logo ResNet50 instructionwidth_type 15:10:36, 07-03-2025","finished","-","","","2025-03-07T14:12:23.000Z","52","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","1024","true","ResNet50","2","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","GrayScaleImage","32","32","3","true","LOGO_architecture_wandb","5","03-07-resnet-instructionwidthtype","0.003258225042372942","1","","0.996974697469747","0.996974697469747","0.009294735027268825","0.028118107822213863"
"fold_amd64","logo ResNet50 instructionwidth_type 15:10:36, 07-03-2025","finished","-","","","2025-03-07T14:11:30.000Z","51","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","1024","true","ResNet50","2","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","GrayScaleImage","32","32","3","true","LOGO_architecture_wandb","5","03-07-resnet-instructionwidthtype","0.003279356984421611","1","","0.863948694457169","0.863948694457169","0.558206410943598","0.020761277124769655"
"fold_alpha","logo ResNet50 instructionwidth_type 15:10:36, 07-03-2025","finished","-","","","2025-03-07T14:10:37.000Z","52","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","1024","true","ResNet50","2","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","GrayScaleImage","32","32","3","true","LOGO_architecture_wandb","5","03-07-resnet-instructionwidthtype","4.416916370391846","1","","0.12364643666582724","0.12364643666582724","7.494146392458961","0.032431418567337576"
"overall_metrics","logo ResNet50 instructionwidth_type 14:47:49, 07-03-2025","finished","-","","","2025-03-07T14:10:23.000Z","4","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","1024","true","ResNet50","2","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","GrayScaleImage","32","32","3","true","LOGO_architecture_wandb","4","03-07-resnet-instructionwidthtype","","","0.8564655843145391","","","",""
"fold_x32","logo ResNet50 instructionwidth_type 14:47:49, 07-03-2025","finished","-","","","2025-03-07T14:09:18.000Z","64","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","1024","true","ResNet50","2","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","GrayScaleImage","32","32","3","true","LOGO_architecture_wandb","4","03-07-resnet-instructionwidthtype","0.002207138342782855","1","","0.9671934865900385","0.9671934865900385","0.11817881532933272","0.028553599791741387"
"fold_sparc64","logo ResNet50 instructionwidth_type 14:47:49, 07-03-2025","finished","-","","","2025-03-07T14:08:14.000Z","63","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","1024","true","ResNet50","2","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","GrayScaleImage","32","32","3","true","LOGO_architecture_wandb","4","03-07-resnet-instructionwidthtype","0.01656143181025982","1","","0.7878510378510378","0.7878510378510378","0.46398563797657305","0.02704989551344512"
"fold_sparc","logo ResNet50 instructionwidth_type 14:47:49, 07-03-2025","finished","-","","","2025-03-07T14:07:10.000Z","62","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","1024","true","ResNet50","2","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","GrayScaleImage","32","32","3","true","LOGO_architecture_wandb","4","03-07-resnet-instructionwidthtype","0.014800122007727625","1","","0.591566265060241","0.591566265060241","1.3215451890077343","0.027328544590300437"
"fold_sh4","logo ResNet50 instructionwidth_type 14:47:49, 07-03-2025","finished","-","","","2025-03-07T14:06:08.000Z","61","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","1024","true","ResNet50","2","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","GrayScaleImage","32","32","3","true","LOGO_architecture_wandb","4","03-07-resnet-instructionwidthtype","0.007822743616998196","1","","0.9984822934232715","0.9984822934232715","0.007602754681776729","0.02909453142315967"
"fold_s390x","logo ResNet50 instructionwidth_type 14:47:49, 07-03-2025","finished","-","","","2025-03-07T14:05:05.000Z","62","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","1024","true","ResNet50","2","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","GrayScaleImage","32","32","3","true","LOGO_architecture_wandb","4","03-07-resnet-instructionwidthtype","0.0019657304510474205","1","","0.35698134539287735","0.35698134539287735","1.637794098683766","0.02458799504679384"
"fold_s390","logo ResNet50 instructionwidth_type 14:47:49, 07-03-2025","finished","-","","","2025-03-07T14:04:04.000Z","60","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","1024","true","ResNet50","2","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","GrayScaleImage","32","32","3","true","LOGO_architecture_wandb","4","03-07-resnet-instructionwidthtype","0.04577939957380295","1","","0.9790859798605732","0.9790859798605732","0.1251735980220047","0.030212801689837032"
"fold_riscv64","logo ResNet50 instructionwidth_type 14:47:49, 07-03-2025","finished","-","","","2025-03-07T14:03:02.000Z","60","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","1024","true","ResNet50","2","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","GrayScaleImage","32","32","3","true","LOGO_architecture_wandb","4","03-07-resnet-instructionwidthtype","0.01502828113734722","1","","0.8997747747747747","0.8997747747747747","0.2528634066028254","0.027963013471436843"
"fold_ppc64el","logo ResNet50 instructionwidth_type 14:47:49, 07-03-2025","finished","-","","","2025-03-07T14:02:01.000Z","60","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","1024","true","ResNet50","2","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","GrayScaleImage","32","32","3","true","LOGO_architecture_wandb","4","03-07-resnet-instructionwidthtype","0.3623168468475342","1","","0.9991484530229918","0.9991484530229918","0.005939570540899045","0.029934044210887262"
"fold_ppc64","logo ResNet50 instructionwidth_type 14:47:49, 07-03-2025","finished","-","","","2025-03-07T14:00:59.000Z","61","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","1024","true","ResNet50","2","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","GrayScaleImage","32","32","3","true","LOGO_architecture_wandb","4","03-07-resnet-instructionwidthtype","0.005608296953141689","1","","0.9887045534768796","0.9887045534768796","0.0411055530110995","0.027117624846455086"
"fold_powerpcspe","logo ResNet50 instructionwidth_type 14:47:49, 07-03-2025","finished","-","","","2025-03-07T13:59:59.000Z","59","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","1024","true","ResNet50","2","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","GrayScaleImage","32","32","3","true","LOGO_architecture_wandb","4","03-07-resnet-instructionwidthtype","0.0006892553647048771","1","","0.9962130775056804","0.9962130775056804","0.01422584562697598","0.029043385026787945"
"fold_powerpc","logo ResNet50 instructionwidth_type 14:47:49, 07-03-2025","finished","-","","","2025-03-07T13:58:59.000Z","58","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","1024","true","ResNet50","2","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","GrayScaleImage","32","32","3","true","LOGO_architecture_wandb","4","03-07-resnet-instructionwidthtype","0.001759414211846888","1","","0.999173781327458","0.999173781327458","0.005781519835357342","0.029164914271798275"
"fold_mipsel","logo ResNet50 instructionwidth_type 14:47:49, 07-03-2025","finished","-","","","2025-03-07T13:57:59.000Z","58","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","1024","true","ResNet50","2","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","GrayScaleImage","32","32","3","true","LOGO_architecture_wandb","4","03-07-resnet-instructionwidthtype","0.00008703599451109767","1","","0.9856953642384106","0.9856953642384106","0.04690908000536137","0.02635699781844954"
"fold_mips64el","logo ResNet50 instructionwidth_type 14:47:49, 07-03-2025","finished","-","","","2025-03-07T13:57:00.000Z","58","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","1024","true","ResNet50","2","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","GrayScaleImage","32","32","3","true","LOGO_architecture_wandb","4","03-07-resnet-instructionwidthtype","0.0029675671830773354","1","","0.9408627087198516","0.9408627087198516","0.1513355926555746","0.028274840786107387"
"fold_mips","logo ResNet50 instructionwidth_type 14:47:49, 07-03-2025","finished","-","","","2025-03-07T13:56:03.000Z","56","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","1024","true","ResNet50","2","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","GrayScaleImage","32","32","3","true","LOGO_architecture_wandb","4","03-07-resnet-instructionwidthtype","0.122549369931221","1","","0.9966339410939692","0.9966339410939692","0.012923505061605414","0.029240464950513113"
"fold_m68k","logo ResNet50 instructionwidth_type 14:47:49, 07-03-2025","finished","-","","","2025-03-07T13:55:05.000Z","56","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","1024","true","ResNet50","2","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","GrayScaleImage","32","32","3","true","LOGO_architecture_wandb","4","03-07-resnet-instructionwidthtype","0.03254387527704239","1","","0.9265909090909092","0.9265909090909092","0.22248074558118117","0.028128668331232353"
"fold_ia64","logo ResNet50 instructionwidth_type 14:47:49, 07-03-2025","finished","-","","","2025-03-07T13:54:09.000Z","55","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","1024","true","ResNet50","2","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","GrayScaleImage","32","32","3","true","LOGO_architecture_wandb","4","03-07-resnet-instructionwidthtype","0.00008299659384647384","1","","0.00020064205457463884","0.00020064205457463884","5.63637926028325","0.02814459221883418"
"fold_i386","logo ResNet50 instructionwidth_type 14:47:49, 07-03-2025","finished","-","","","2025-03-07T13:53:14.000Z","54","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","1024","true","ResNet50","2","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","GrayScaleImage","32","32","3","true","LOGO_architecture_wandb","4","03-07-resnet-instructionwidthtype","0.025763075798749924","1","","0.8757095321980818","0.8757095321980818","0.34454035721719267","0.026112526816751955"
"fold_hppa","logo ResNet50 instructionwidth_type 14:47:49, 07-03-2025","finished","-","","","2025-03-07T13:52:19.000Z","53","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","1024","true","ResNet50","2","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","GrayScaleImage","32","32","3","true","LOGO_architecture_wandb","4","03-07-resnet-instructionwidthtype","0.024149438366293907","1","","0.9865424430641822","0.9865424430641822","0.045818105217461526","0.029511465735489125"
"fold_armhf","logo ResNet50 instructionwidth_type 14:47:49, 07-03-2025","finished","-","","","2025-03-07T13:51:24.000Z","54","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","1024","true","ResNet50","2","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","GrayScaleImage","32","32","3","true","LOGO_architecture_wandb","4","03-07-resnet-instructionwidthtype","0.004794222302734852","1","","0.9464330413016272","0.9464330413016272","0.13134863706571714","0.025841836919587222"
"fold_armel","logo ResNet50 instructionwidth_type 14:47:49, 07-03-2025","finished","-","","","2025-03-07T13:50:30.000Z","53","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","1024","true","ResNet50","2","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","GrayScaleImage","32","32","3","true","LOGO_architecture_wandb","4","03-07-resnet-instructionwidthtype","0.02102874033153057","1","","0.999","0.999","0.002711267486105614","0.029604901350845023"
"fold_arm64","logo ResNet50 instructionwidth_type 14:47:49, 07-03-2025","finished","-","","","2025-03-07T13:49:36.000Z","53","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","1024","true","ResNet50","2","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","GrayScaleImage","32","32","3","true","LOGO_architecture_wandb","4","03-07-resnet-instructionwidthtype","0.002581618959084153","1","","0.9727722772277227","0.9727722772277227","0.07372125935038193","0.027971179446723345"
"fold_amd64","logo ResNet50 instructionwidth_type 14:47:49, 07-03-2025","finished","-","","","2025-03-07T13:48:43.000Z","52","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","1024","true","ResNet50","2","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","GrayScaleImage","32","32","3","true","LOGO_architecture_wandb","4","03-07-resnet-instructionwidthtype","0.0023142858408391476","1","","0.8605130554283097","0.8605130554283097","0.6377286083888316","0.020671158615420883"
"fold_alpha","logo ResNet50 instructionwidth_type 14:47:49, 07-03-2025","finished","-","","","2025-03-07T13:47:50.000Z","52","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","1024","true","ResNet50","2","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","GrayScaleImage","32","32","3","true","LOGO_architecture_wandb","4","03-07-resnet-instructionwidthtype","0.001402093330398202","1","","0.7917401158398388","0.7917401158398388","0.5339032468341646","0.02936370919573775"
"overall_metrics","logo ResNet50 instructionwidth_type 14:25:11, 07-03-2025","finished","-","","","2025-03-07T13:47:38.000Z","3","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","1024","true","ResNet50","2","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","GrayScaleImage","32","32","3","true","LOGO_architecture_wandb","3","03-07-resnet-instructionwidthtype","","","0.7913273510036828","","","",""
"fold_x32","logo ResNet50 instructionwidth_type 14:25:11, 07-03-2025","finished","-","","","2025-03-07T13:46:33.000Z","64","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","1024","true","ResNet50","2","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","GrayScaleImage","32","32","3","true","LOGO_architecture_wandb","3","03-07-resnet-instructionwidthtype","0.003259016200900078","1","","0.9698275862068966","0.9698275862068966","0.100177409561597","0.028573395981186193"
"fold_sparc64","logo ResNet50 instructionwidth_type 14:25:11, 07-03-2025","finished","-","","","2025-03-07T13:45:30.000Z","62","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","1024","true","ResNet50","2","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","GrayScaleImage","32","32","3","true","LOGO_architecture_wandb","3","03-07-resnet-instructionwidthtype","0.022281423211097717","1","","0.8876678876678876","0.8876678876678876","0.2726985837977666","0.026522355784089593"
"fold_sparc","logo ResNet50 instructionwidth_type 14:25:11, 07-03-2025","finished","-","","","2025-03-07T13:44:27.000Z","61","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","1024","true","ResNet50","2","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","GrayScaleImage","32","32","3","true","LOGO_architecture_wandb","3","03-07-resnet-instructionwidthtype","0.017284182831645012","1","","0.8636546184738956","0.8636546184738956","0.3925818613706491","0.029329935499150295"
"fold_sh4","logo ResNet50 instructionwidth_type 14:25:11, 07-03-2025","finished","-","","","2025-03-07T13:43:24.000Z","62","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","1024","true","ResNet50","2","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","GrayScaleImage","32","32","3","true","LOGO_architecture_wandb","3","03-07-resnet-instructionwidthtype","0.0020236936397850513","1","","0.9957841483979764","0.9957841483979764","0.013700658797226366","0.0304237725998603"
