"Name","Group","Hostname","State","Notes","User","Tags","Created","Runtime","Sweep","data.name","data.params.dataset_path","data.params.feature_csv_path","data.params.file_byte_read_limit","data.params.use_code_only","model.name","model.params.dropout_rate","model.params.input_length","model.params.num_classes","target_feature","training.batch_size","training.criterion","training.epochs","training.learning_rate","training.optimizer","training.weight_decay","transforms.name","transforms.params.dimx","transforms.params.dimy","transforms.params.length","transforms.params.normalize","validator.name","validator.seed","validator.wandb_project_name","batch_loss","epoch","overall_accuracy","test_accuracy_chunk","test_accuracy","test_loss","train_loss"
"fold_hppa","logo Simple1d instructionwidth_type 15:06:48, 11-03-2025","idun-06-01","finished","-","","","2025-03-11T14:07:53.000Z","11","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","Simple1d","0.3","512","2","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","","","512","","LOGO_architecture_wandb","2","simple-models-21240301","0.02273551374673843","1","","0.28385093167701864","0.28385093167701864","5.474391971763811","0.03773180683399128"
"fold_armhf","logo Simple1d instructionwidth_type 15:06:48, 11-03-2025","idun-06-01","finished","-","","","2025-03-11T14:07:41.000Z","11","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","Simple1d","0.3","512","2","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","","","512","","LOGO_architecture_wandb","2","simple-models-21240301","0.028016386553645137","1","","0.9689612015018774","0.9689612015018774","0.05984479413619117","0.042364988821575425"
"fold_armel","logo Simple1d instructionwidth_type 15:06:48, 11-03-2025","idun-06-01","finished","-","","","2025-03-11T14:07:28.000Z","11","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","Simple1d","0.3","512","2","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","","","512","","LOGO_architecture_wandb","2","simple-models-21240301","0.014432864263653755","1","","1","1","0.0016260138028363663","0.04256594044590733"
"fold_arm64","logo Simple1d instructionwidth_type 15:06:48, 11-03-2025","idun-06-01","finished","-","","","2025-03-11T14:07:15.000Z","12","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","Simple1d","0.3","512","2","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","","","512","","LOGO_architecture_wandb","2","simple-models-21240301","0.04607391357421875","1","","0.7755775577557755","0.7755775577557755","0.6301189739453165","0.04238544170959483"
"fold_amd64","logo Simple1d instructionwidth_type 15:06:48, 11-03-2025","idun-06-01","finished","-","","","2025-03-11T14:07:02.000Z","11","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","Simple1d","0.3","512","2","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","","","512","","LOGO_architecture_wandb","2","simple-models-21240301","0.023343786597251892","1","","0.9427393495190104","0.9427393495190104","0.16957109853409338","0.03652346500938581"
"fold_alpha","logo Simple1d instructionwidth_type 15:06:48, 11-03-2025","idun-06-01","finished","-","","","2025-03-11T14:06:49.000Z","12","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","Simple1d","0.3","512","2","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","","","512","","LOGO_architecture_wandb","2","simple-models-21240301","0.1115882620215416","1","","1","1","0.043128927903515954","0.0488555055608728"
"overall_metrics","logo Simple1d instructionwidth_type 15:01:37, 11-03-2025","idun-06-01","finished","-","","","2025-03-11T14:06:37.000Z","3","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","Simple1d","0.3","512","2","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","","","512","","LOGO_architecture_wandb","1","simple-models-21240301","","","0.7663986721302972","","","",""
"fold_x32","logo Simple1d instructionwidth_type 15:01:37, 11-03-2025","idun-06-01","finished","-","","","2025-03-11T14:06:24.000Z","12","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","Simple1d","0.3","512","2","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","","","512","","LOGO_architecture_wandb","1","simple-models-21240301","0.16056784987449646","1","","0.9746168582375478","0.9746168582375478","0.1948335791350209","0.036262638779751485"
"fold_sparc64","logo Simple1d instructionwidth_type 15:01:37, 11-03-2025","idun-06-01","finished","-","","","2025-03-11T14:06:11.000Z","12","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","Simple1d","0.3","512","2","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","","","512","","LOGO_architecture_wandb","1","simple-models-21240301","0.0019960368517786264","1","","0.9584859584859584","0.9584859584859584","0.14087981873979935","0.035474263033110534"
"fold_sparc","logo Simple1d instructionwidth_type 15:01:37, 11-03-2025","idun-06-01","finished","-","","","2025-03-11T14:05:58.000Z","11","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","Simple1d","0.3","512","2","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","","","512","","LOGO_architecture_wandb","1","simple-models-21240301","0.006079366896301508","1","","0.9951807228915662","0.9951807228915662","0.06231956016749908","0.038047353192454135"
"fold_sh4","logo Simple1d instructionwidth_type 15:01:37, 11-03-2025","idun-06-01","finished","-","","","2025-03-11T14:05:45.000Z","11","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","Simple1d","0.3","512","2","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","","","512","","LOGO_architecture_wandb","1","simple-models-21240301","0.07922353595495224","1","","0.948566610455312","0.948566610455312","0.2973760872758845","0.0382858433141495"
"fold_s390x","logo Simple1d instructionwidth_type 15:01:37, 11-03-2025","idun-06-01","finished","-","","","2025-03-11T14:05:32.000Z","11","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","Simple1d","0.3","512","2","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","","","512","","LOGO_architecture_wandb","1","simple-models-21240301","0.008649995550513268","1","","0","0","16.43544123853956","0.03514053792347165"
"fold_s390","logo Simple1d instructionwidth_type 15:01:37, 11-03-2025","idun-06-01","finished","-","","","2025-03-11T14:05:19.000Z","11","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","Simple1d","0.3","512","2","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","","","512","","LOGO_architecture_wandb","1","simple-models-21240301","0.06089576333761215","1","","0.2807900852052672","0.2807900852052672","1.4200701492804069","0.03826473254155218"
"fold_riscv64","logo Simple1d instructionwidth_type 15:01:37, 11-03-2025","idun-06-01","finished","-","","","2025-03-11T14:05:06.000Z","12","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","Simple1d","0.3","512","2","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","","","512","","LOGO_architecture_wandb","1","simple-models-21240301","0.018530910834670067","1","","0.012162162162162165","0.012162162162162165","7.838723536900112","0.03670379183565496"
"fold_ppc64el","logo Simple1d instructionwidth_type 15:01:37, 11-03-2025","idun-06-01","finished","-","","","2025-03-11T14:04:53.000Z","12","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","Simple1d","0.3","512","2","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","","","512","","LOGO_architecture_wandb","1","simple-models-21240301","0.24182148277759552","1","","0.9437978995174569","0.9437978995174569","0.16420219359653335","0.03701038850766344"
"fold_ppc64","logo Simple1d instructionwidth_type 15:01:37, 11-03-2025","idun-06-01","finished","-","","","2025-03-11T14:04:40.000Z","12","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","Simple1d","0.3","512","2","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","","","512","","LOGO_architecture_wandb","1","simple-models-21240301","0.005037945695221424","1","","0.9445817154959408","0.9445817154959408","0.07218725511597263","0.038523293322278856"
"fold_powerpcspe","logo Simple1d instructionwidth_type 15:01:37, 11-03-2025","idun-06-01","finished","-","","","2025-03-11T14:04:28.000Z","11","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","Simple1d","0.3","512","2","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","","","512","","LOGO_architecture_wandb","1","simple-models-21240301","0.001062221941538155","1","","1","1","0.00032476687160411645","0.03721090806950251"
"fold_powerpc","logo Simple1d instructionwidth_type 15:01:37, 11-03-2025","idun-06-01","finished","-","","","2025-03-11T14:04:15.000Z","11","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","Simple1d","0.3","512","2","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","","","512","","LOGO_architecture_wandb","1","simple-models-21240301","0.026582738384604458","1","","1","1","0.000422645136225946","0.03918617008793858"
"fold_mipsel","logo Simple1d instructionwidth_type 15:01:37, 11-03-2025","idun-06-01","finished","-","","","2025-03-11T14:04:02.000Z","11","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","Simple1d","0.3","512","2","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","","","512","","LOGO_architecture_wandb","1","simple-models-21240301","0.00017340597696602345","1","","0.8627814569536424","0.8627814569536424","0.4088161653381283","0.0343313030089372"
"fold_mips64el","logo Simple1d instructionwidth_type 15:01:37, 11-03-2025","idun-06-01","finished","-","","","2025-03-11T14:03:50.000Z","11","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","Simple1d","0.3","512","2","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","","","512","","LOGO_architecture_wandb","1","simple-models-21240301","0.06077897921204567","1","","0.9420222634508348","0.9420222634508348","0.1348690585616757","0.03569635458553017"
"fold_mips","logo Simple1d instructionwidth_type 15:01:37, 11-03-2025","idun-06-01","finished","-","","","2025-03-11T14:03:36.000Z","12","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","Simple1d","0.3","512","2","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","","","512","","LOGO_architecture_wandb","1","simple-models-21240301","0.0076182205229997635","1","","0.9845722300140252","0.9845722300140252","0.04979046750018564","0.0369706538513755"
"fold_m68k","logo Simple1d instructionwidth_type 15:01:37, 11-03-2025","idun-06-01","finished","-","","","2025-03-11T14:03:24.000Z","11","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","Simple1d","0.3","512","2","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","","","512","","LOGO_architecture_wandb","1","simple-models-21240301","0.006126019638031721","1","","0.9940909090909092","0.9940909090909092","0.020421515633010447","0.0365116606713369"
"fold_ia64","logo Simple1d instructionwidth_type 15:01:37, 11-03-2025","idun-06-01","finished","-","","","2025-03-11T14:03:11.000Z","11","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","Simple1d","0.3","512","2","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","","","512","","LOGO_architecture_wandb","1","simple-models-21240301","0.02466481924057007","1","","0.008226324237560192","0.008226324237560192","17.37173549945538","0.03732628942264584"
"fold_i386","logo Simple1d instructionwidth_type 15:01:37, 11-03-2025","idun-06-01","finished","-","","","2025-03-11T14:02:58.000Z","11","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","Simple1d","0.3","512","2","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","","","512","","LOGO_architecture_wandb","1","simple-models-21240301","0.014336109161376951","1","","0.8962614993149345","0.8962614993149345","0.23104054499417545","0.03406628318643785"
"fold_hppa","logo Simple1d instructionwidth_type 15:01:37, 11-03-2025","idun-06-01","finished","-","","","2025-03-11T14:02:44.000Z","12","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","Simple1d","0.3","512","2","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","","","512","","LOGO_architecture_wandb","1","simple-models-21240301","0.020868955180048943","1","","0.35010351966873704","0.35010351966873704","4.59680068806598","0.036221942113729755"
"fold_armhf","logo Simple1d instructionwidth_type 15:01:37, 11-03-2025","idun-06-01","finished","-","","","2025-03-11T14:02:31.000Z","12","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","Simple1d","0.3","512","2","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","","","512","","LOGO_architecture_wandb","1","simple-models-21240301","0.021368397399783134","1","","0.9934918648310388","0.9934918648310388","0.02809611122523035","0.03788500498152155"
"fold_armel","logo Simple1d instructionwidth_type 15:01:37, 11-03-2025","idun-06-01","finished","-","","","2025-03-11T14:02:19.000Z","11","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","Simple1d","0.3","512","2","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","","","512","","LOGO_architecture_wandb","1","simple-models-21240301","0.0003673132741823793","1","","1","1","0.00015115077182461945","0.03808807545380088"
"fold_arm64","logo Simple1d instructionwidth_type 15:01:37, 11-03-2025","idun-06-01","finished","-","","","2025-03-11T14:02:06.000Z","11","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","Simple1d","0.3","512","2","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","","","512","","LOGO_architecture_wandb","1","simple-models-21240301","0.019631681963801384","1","","0.9282178217821784","0.9282178217821784","0.20853970513532036","0.03839190645560879"
"fold_amd64","logo Simple1d instructionwidth_type 15:01:37, 11-03-2025","idun-06-01","finished","-","","","2025-03-11T14:01:53.000Z","11","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","Simple1d","0.3","512","2","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","","","512","","LOGO_architecture_wandb","1","simple-models-21240301","0.015151881612837316","1","","0.9528172240036646","0.9528172240036646","0.14909119372242602","0.03221875212667898"
"fold_alpha","logo Simple1d instructionwidth_type 15:01:37, 11-03-2025","idun-06-01","finished","-","","","2025-03-11T14:01:38.000Z","14","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","Simple1d","0.3","512","2","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","","","512","","LOGO_architecture_wandb","1","simple-models-21240301","0.005704764276742935","1","","1","1","0.1324247363067809","0.037009335108873574"
"overall_metrics","logo Simple2d instructionwidth_type 14:56:26, 11-03-2025","idun-06-01","finished","-","","","2025-03-11T14:01:26.000Z","2","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","1024","true","Simple2d","0.3","","2","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","GrayScaleImage","32","32","","true","LOGO_architecture_wandb","20","simple-models-21240301","","","0.7239275896052699","","","",""
"fold_x32","logo Simple2d instructionwidth_type 14:56:26, 11-03-2025","idun-06-01","finished","-","","","2025-03-11T14:01:13.000Z","11","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","1024","true","Simple2d","0.3","","2","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","GrayScaleImage","32","32","","true","LOGO_architecture_wandb","20","simple-models-21240301","0.01504046656191349","1","","0.9906609195402298","0.9906609195402298","0.06378225748805248","0.023930195458260823"
"fold_sparc64","logo Simple2d instructionwidth_type 14:56:26, 11-03-2025","idun-06-01","finished","-","","","2025-03-11T14:00:59.000Z","12","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","1024","true","Simple2d","0.3","","2","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","GrayScaleImage","32","32","","true","LOGO_architecture_wandb","20","simple-models-21240301","0.024992860853672028","1","","0.6645299145299145","0.6645299145299145","0.8535084311778729","0.020664464353997408"
"fold_sparc","logo Simple2d instructionwidth_type 14:56:26, 11-03-2025","idun-06-01","finished","-","","","2025-03-11T14:00:47.000Z","11","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","1024","true","Simple2d","0.3","","2","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","GrayScaleImage","32","32","","true","LOGO_architecture_wandb","20","simple-models-21240301","0.016280490905046463","1","","0.945983935742972","0.945983935742972","0.1428431651722162","0.02286584037159643"
"fold_sh4","logo Simple2d instructionwidth_type 14:56:26, 11-03-2025","idun-06-01","finished","-","","","2025-03-11T14:00:33.000Z","12","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","1024","true","Simple2d","0.3","","2","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","GrayScaleImage","32","32","","true","LOGO_architecture_wandb","20","simple-models-21240301","0.024460110813379288","1","","0.5264755480607083","0.5264755480607083","1.1448948300012978","0.02449217028167601"
"fold_s390x","logo Simple2d instructionwidth_type 14:56:26, 11-03-2025","idun-06-01","finished","-","","","2025-03-11T14:00:20.000Z","12","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","1024","true","Simple2d","0.3","","2","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","GrayScaleImage","32","32","","true","LOGO_architecture_wandb","20","simple-models-21240301","0.0006224741227924824","1","","0.01158846806105144","0.01158846806105144","13.169966697692873","0.02511771790726534"
"fold_s390","logo Simple2d instructionwidth_type 14:56:26, 11-03-2025","idun-06-01","finished","-","","","2025-03-11T14:00:07.000Z","12","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","1024","true","Simple2d","0.3","","2","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","GrayScaleImage","32","32","","true","LOGO_architecture_wandb","20","simple-models-21240301","0.00031283372663892806","1","","0.1853214562354764","0.1853214562354764","3.499778185361697","0.02561649704341163"
"fold_riscv64","logo Simple2d instructionwidth_type 14:56:26, 11-03-2025","idun-06-01","finished","-","","","2025-03-11T13:59:54.000Z","12","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","1024","true","Simple2d","0.3","","2","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","GrayScaleImage","32","32","","true","LOGO_architecture_wandb","20","simple-models-21240301","0.011550677008926868","1","","0.9693693693693692","0.9693693693693692","0.07219898109989507","0.024212518017504323"
"fold_ppc64el","logo Simple2d instructionwidth_type 14:56:26, 11-03-2025","idun-06-01","finished","-","","","2025-03-11T13:59:41.000Z","12","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","1024","true","Simple2d","0.3","","2","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","GrayScaleImage","32","32","","true","LOGO_architecture_wandb","20","simple-models-21240301","0.0007355494890362024","1","","0.2588702810105024","0.2588702810105024","2.227296537586621","0.02311541825059795"
"fold_ppc64","logo Simple2d instructionwidth_type 14:56:26, 11-03-2025","idun-06-01","finished","-","","","2025-03-11T13:59:28.000Z","12","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","1024","true","Simple2d","0.3","","2","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","GrayScaleImage","32","32","","true","LOGO_architecture_wandb","20","simple-models-21240301","0.0094023821875453","1","","0.8775150017649135","0.8775150017649135","0.30143700573179455","0.025056234376041823"
"fold_powerpcspe","logo Simple2d instructionwidth_type 14:56:26, 11-03-2025","idun-06-01","finished","-","","","2025-03-11T13:59:15.000Z","12","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","1024","true","Simple2d","0.3","","2","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","GrayScaleImage","32","32","","true","LOGO_architecture_wandb","20","simple-models-21240301","0.023753425106406212","1","","1","1","0.0005512882241800394","0.02550997600629265"
"fold_powerpc","logo Simple2d instructionwidth_type 14:56:26, 11-03-2025","idun-06-01","finished","-","","","2025-03-11T13:59:02.000Z","12","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","1024","true","Simple2d","0.3","","2","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","GrayScaleImage","32","32","","true","LOGO_architecture_wandb","20","simple-models-21240301","0.007991374470293522","1","","1","1","0.00013311913583517084","0.025237333571582487"
"fold_mipsel","logo Simple2d instructionwidth_type 14:56:26, 11-03-2025","idun-06-01","finished","-","","","2025-03-11T13:58:49.000Z","12","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","1024","true","Simple2d","0.3","","2","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","GrayScaleImage","32","32","","true","LOGO_architecture_wandb","20","simple-models-21240301","0.0003439272695686668","1","","0.993112582781457","0.993112582781457","0.019792035218107247","0.022732486082521926"
"fold_mips64el","logo Simple2d instructionwidth_type 14:56:26, 11-03-2025","idun-06-01","finished","-","","","2025-03-11T13:58:37.000Z","11","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","1024","true","Simple2d","0.3","","2","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","GrayScaleImage","32","32","","true","LOGO_architecture_wandb","20","simple-models-21240301","0.023737147450447083","1","","0.9997680890538032","0.9997680890538032","0.0005561426071217986","0.025471537488949474"
"fold_mips","logo Simple2d instructionwidth_type 14:56:26, 11-03-2025","idun-06-01","finished","-","","","2025-03-11T13:58:24.000Z","11","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","1024","true","Simple2d","0.3","","2","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","GrayScaleImage","32","32","","true","LOGO_architecture_wandb","20","simple-models-21240301","0.010022402741014956","1","","0.94109396914446","0.94109396914446","0.14414969392653024","0.025850679291884837"
"fold_m68k","logo Simple2d instructionwidth_type 14:56:26, 11-03-2025","idun-06-01","finished","-","","","2025-03-11T13:58:11.000Z","11","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","1024","true","Simple2d","0.3","","2","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","GrayScaleImage","32","32","","true","LOGO_architecture_wandb","20","simple-models-21240301","0.001023986260406673","1","","0.035454545454545454","0.035454545454545454","1.8926241553348044","0.02389302837148487"
"fold_ia64","logo Simple2d instructionwidth_type 14:56:26, 11-03-2025","idun-06-01","finished","-","","","2025-03-11T13:57:58.000Z","11","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","1024","true","Simple2d","0.3","","2","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","GrayScaleImage","32","32","","true","LOGO_architecture_wandb","20","simple-models-21240301","0.005949223414063454","1","","0.004414125200642055","0.004414125200642055","8.65675632770245","0.024352479581265987"
"fold_i386","logo Simple2d instructionwidth_type 14:56:26, 11-03-2025","idun-06-01","finished","-","","","2025-03-11T13:57:45.000Z","11","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","1024","true","Simple2d","0.3","","2","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","GrayScaleImage","32","32","","true","LOGO_architecture_wandb","20","simple-models-21240301","0.0007128837169148028","1","","0.9747504403992954","0.9747504403992954","0.07622604647185653","0.024644363487329977"
"fold_hppa","logo Simple2d instructionwidth_type 14:56:26, 11-03-2025","idun-06-01","finished","-","","","2025-03-11T13:57:32.000Z","11","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","1024","true","Simple2d","0.3","","2","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","GrayScaleImage","32","32","","true","LOGO_architecture_wandb","20","simple-models-21240301","0.0031850070226937532","1","","0.8743271221532091","0.8743271221532091","0.30179672511784655","0.02307445637080516"
"fold_armhf","logo Simple2d instructionwidth_type 14:56:26, 11-03-2025","idun-06-01","finished","-","","","2025-03-11T13:57:18.000Z","12","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","1024","true","Simple2d","0.3","","2","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","GrayScaleImage","32","32","","true","LOGO_architecture_wandb","20","simple-models-21240301","0.0024645051453262568","1","","0.9426783479349188","0.9426783479349188","0.1476162876933813","0.023890939246605708"
"fold_armel","logo Simple2d instructionwidth_type 14:56:26, 11-03-2025","idun-06-01","finished","-","","","2025-03-11T13:57:05.000Z","12","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","1024","true","Simple2d","0.3","","2","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","GrayScaleImage","32","32","","true","LOGO_architecture_wandb","20","simple-models-21240301","0.0007626032456755638","1","","0.99875","0.99875","0.0018830193461858628","0.025924750118019927"
"fold_arm64","logo Simple2d instructionwidth_type 14:56:26, 11-03-2025","idun-06-01","finished","-","","","2025-03-11T13:56:52.000Z","12","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","1024","true","Simple2d","0.3","","2","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","GrayScaleImage","32","32","","true","LOGO_architecture_wandb","20","simple-models-21240301","0.0002842947724275291","1","","0.9983498349834984","0.9983498349834984","0.003921993965560931","0.02577643157844532"
"fold_amd64","logo Simple2d instructionwidth_type 14:56:26, 11-03-2025","idun-06-01","finished","-","","","2025-03-11T13:56:40.000Z","11","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","1024","true","Simple2d","0.3","","2","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","GrayScaleImage","32","32","","true","LOGO_architecture_wandb","20","simple-models-21240301","0.0012735595228150487","1","","0.9500687127805773","0.9500687127805773","0.15906444039411735","0.02116934788985384"
"fold_alpha","logo Simple2d instructionwidth_type 14:56:26, 11-03-2025","idun-06-01","finished","-","","","2025-03-11T13:56:26.000Z","12","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","1024","true","Simple2d","0.3","","2","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","GrayScaleImage","32","32","","true","LOGO_architecture_wandb","20","simple-models-21240301","0.00030218932079151273","1","","0.757743641400151","0.757743641400151","0.3826043957637416","0.024921271981789075"
