"Name","Hostname","Group","State","Notes","User","Tags","Created","Runtime","Sweep","data.name","data.params.dataset_path","data.params.feature_csv_path","data.params.file_byte_read_limit","data.params.use_code_only","model.name","model.params.dropout_rate","model.params.embedding_dim","model.params.input_length","model.params.num_classes","model.params.vocab_size","target_feature","training.batch_size","training.criterion","training.epochs","training.learning_rate","training.optimizer","training.weight_decay","transforms.name","transforms.params.dimx","transforms.params.dimy","transforms.params.duplicate_to_n_channels","transforms.params.length","transforms.params.normalize","validator.n_splits","validator.name","validator.seed","validator.wandb_project_name","batch_loss","epoch","overall_accuracy","test_accuracy_chunk","test_accuracy_file","test_dataset_size","test_loss","time_taken","train_dataset_size","train_loss"
"fold_4","idun-07-09","kfold Simple1dEmbedding instructionwidth_type 19:03:52, 07-05-2025","finished","-","","","2025-05-07T17:04:45.000Z","16","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","Simple1dEmbedding","0.3","","512","2","","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","","","","512","","5","kfold_cv","1","kfold-all-22621667","0.03887304291129112","1","","0.9991700814357592","0.9991700814357592","19279","0.002424571118837993","","77116","0.03050885984405293"
"fold_3","idun-07-09","kfold Simple1dEmbedding instructionwidth_type 19:03:52, 07-05-2025","finished","-","","","2025-05-07T17:04:28.000Z","15","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","Simple1dEmbedding","0.3","","512","2","","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","","","","512","","5","kfold_cv","1","kfold-all-22621667","0.03891432285308838","1","","0.9996369106281446","0.9996369106281446","19279","0.001257590615561932","","77116","0.029804227051721668"
"fold_2","idun-07-09","kfold Simple1dEmbedding instructionwidth_type 19:03:52, 07-05-2025","finished","-","","","2025-05-07T17:04:11.000Z","15","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","Simple1dEmbedding","0.3","","512","2","","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","","","","512","","5","kfold_cv","1","kfold-all-22621667","0.03890206292271614","1","","0.9996369106281446","0.9996369106281446","19279","0.001198592866097182","","77116","0.030574901463244476"
"fold_1","idun-07-09","kfold Simple1dEmbedding instructionwidth_type 19:03:52, 07-05-2025","finished","-","","","2025-05-07T17:03:52.000Z","17","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","Simple1dEmbedding","0.3","","512","2","","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","","","","512","","5","kfold_cv","1","kfold-all-22621667","0.03890683501958847","1","","0.9994294309870844","0.9994294309870844","19279","0.0014677940303136111","","77116","0.03011934185031452"
"overall_metrics","idun-07-09","kfold Simple1d instructionwidth_type 19:02:14, 07-05-2025","finished","-","","","2025-05-07T17:03:40.000Z","3","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","Simple1d","0.3","","512","2","","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","","","","512","","5","kfold_cv","10","kfold-all-22621667","","","0.992406245137196","","","","","00:01:25","",""
"fold_5","idun-07-09","kfold Simple1d instructionwidth_type 19:02:14, 07-05-2025","finished","-","","","2025-05-07T17:03:24.000Z","14","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","Simple1d","0.3","","512","2","","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","","","","512","","5","kfold_cv","10","kfold-all-22621667","0.2471725046634674","1","","0.9944499196016392","0.9944499196016392","19279","0.023423523369941576","","77116","0.04651638173659552"
"fold_4","idun-07-09","kfold Simple1d instructionwidth_type 19:02:14, 07-05-2025","finished","-","","","2025-05-07T17:03:05.000Z","18","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","Simple1d","0.3","","512","2","","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","","","","512","","5","kfold_cv","10","kfold-all-22621667","0.02239888906478882","1","","0.9939312204989884","0.9939312204989884","19279","0.025534850058585017","","77116","0.04595218996507216"
"fold_3","idun-07-09","kfold Simple1d instructionwidth_type 19:02:14, 07-05-2025","finished","-","","","2025-05-07T17:02:49.000Z","15","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","Simple1d","0.3","","512","2","","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","","","","512","","5","kfold_cv","10","kfold-all-22621667","0.025989128276705745","1","","0.9890554489340734","0.9890554489340734","19279","0.030225996209433247","","77116","0.04700802860657648"
"fold_2","idun-07-09","kfold Simple1d instructionwidth_type 19:02:14, 07-05-2025","finished","-","","","2025-05-07T17:02:32.000Z","15","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","Simple1d","0.3","","512","2","","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","","","","512","","5","kfold_cv","10","kfold-all-22621667","0.01290993858128786","1","","0.9935681311271332","0.9935681311271332","19279","0.020821837518636015","","77116","0.04723411706504238"
"fold_1","idun-07-09","kfold Simple1d instructionwidth_type 19:02:14, 07-05-2025","finished","-","","","2025-05-07T17:02:14.000Z","16","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","Simple1d","0.3","","512","2","","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","","","","512","","5","kfold_cv","10","kfold-all-22621667","0.01763705164194107","1","","0.9910265055241454","0.9910265055241454","19279","0.039986770592015546","","77116","0.045468445086580725"
"overall_metrics","idun-07-09","kfold Simple1d instructionwidth_type 19:00:36, 07-05-2025","finished","-","","","2025-05-07T17:02:02.000Z","3","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","Simple1d","0.3","","512","2","","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","","","","512","","5","kfold_cv","9","kfold-all-22621667","","","0.9945951553503812","","","","","00:01:25","",""
"fold_5","idun-07-09","kfold Simple1d instructionwidth_type 19:00:36, 07-05-2025","finished","-","","","2025-05-07T17:01:46.000Z","14","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","Simple1d","0.3","","512","2","","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","","","","512","","5","kfold_cv","9","kfold-all-22621667","0.008047062903642654","1","","0.9948648788837596","0.9948648788837596","19279","0.016776464378411862","","77116","0.04172141460283501"
"fold_4","idun-07-09","kfold Simple1d instructionwidth_type 19:00:36, 07-05-2025","finished","-","","","2025-05-07T17:01:27.000Z","17","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","Simple1d","0.3","","512","2","","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","","","","512","","5","kfold_cv","9","kfold-all-22621667","0.030311008915305138","1","","0.9946573992426994","0.9946573992426994","19279","0.02145605743242338","","77116","0.04148050810664958"
"fold_3","idun-07-09","kfold Simple1d instructionwidth_type 19:00:36, 07-05-2025","finished","-","","","2025-05-07T17:01:11.000Z","15","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","Simple1d","0.3","","512","2","","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","","","","512","","5","kfold_cv","9","kfold-all-22621667","0.012700180523097517","1","","0.9938274806784584","0.9938274806784584","19279","0.0218716036884956","","77116","0.04384175027154011"
"fold_2","idun-07-09","kfold Simple1d instructionwidth_type 19:00:36, 07-05-2025","finished","-","","","2025-05-07T17:00:54.000Z","15","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","Simple1d","0.3","","512","2","","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","","","","512","","5","kfold_cv","9","kfold-all-22621667","0.05380170792341232","1","","0.9950204886145548","0.9950204886145548","19279","0.015275643766011511","","77116","0.04143181644731271"
"fold_1","idun-07-09","kfold Simple1d instructionwidth_type 19:00:36, 07-05-2025","finished","-","","","2025-05-07T17:00:36.000Z","17","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","Simple1d","0.3","","512","2","","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","","","","512","","5","kfold_cv","9","kfold-all-22621667","0.0009625881793908776","1","","0.9946055293324344","0.9946055293324344","19279","0.014270440256754714","","77116","0.042963767501200005"
"overall_metrics","idun-07-09","kfold Simple1d instructionwidth_type 18:58:57, 07-05-2025","finished","-","","","2025-05-07T17:00:23.000Z","3","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","Simple1d","0.3","","512","2","","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","","","","512","","5","kfold_cv","8","kfold-all-22621667","","","0.9924166191192488","","","","","00:01:25","",""
"fold_5","idun-07-09","kfold Simple1d instructionwidth_type 18:58:57, 07-05-2025","finished","-","","","2025-05-07T17:00:07.000Z","14","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","Simple1d","0.3","","512","2","","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","","","","512","","5","kfold_cv","8","kfold-all-22621667","0.05604865401983261","1","","0.9931531718450128","0.9931531718450128","19279","0.020323783352684095","","77116","0.04883279481441888"
"fold_4","idun-07-09","kfold Simple1d instructionwidth_type 18:58:57, 07-05-2025","finished","-","","","2025-05-07T16:59:49.000Z","16","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","Simple1d","0.3","","512","2","","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","","","","512","","5","kfold_cv","8","kfold-all-22621667","0.027134951204061508","1","","0.9904040666009648","0.9904040666009648","19279","0.029269561217223933","","77116","0.04972241259956755"
"fold_3","idun-07-09","kfold Simple1d instructionwidth_type 18:58:57, 07-05-2025","finished","-","","","2025-05-07T16:59:32.000Z","15","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","Simple1d","0.3","","512","2","","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","","","","512","","5","kfold_cv","8","kfold-all-22621667","0.04535072669386864","1","","0.9936200010373982","0.9936200010373982","19279","0.020638272269934584","","77116","0.04823155157544352"
"fold_2","idun-07-09","kfold Simple1d instructionwidth_type 18:58:57, 07-05-2025","finished","-","","","2025-05-07T16:59:15.000Z","16","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","Simple1d","0.3","","512","2","","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","","","","512","","5","kfold_cv","8","kfold-all-22621667","0.07142786681652069","1","","0.991545204626796","0.991545204626796","19279","0.031067388325360108","","77116","0.04806656940903947"
"fold_1","idun-07-09","kfold Simple1d instructionwidth_type 18:58:57, 07-05-2025","finished","-","","","2025-05-07T16:58:58.000Z","16","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","Simple1d","0.3","","512","2","","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","","","","512","","5","kfold_cv","8","kfold-all-22621667","0.029812626540660855","1","","0.9933606514860728","0.9933606514860728","19279","0.023028565646100427","","77116","0.04716659247325985"
"overall_metrics","idun-07-09","kfold Simple1d instructionwidth_type 18:57:19, 07-05-2025","finished","-","","","2025-05-07T16:58:44.000Z","4","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","Simple1d","0.3","","512","2","","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","","","","512","","5","kfold_cv","7","kfold-all-22621667","","","0.9938378546605114","","","","","00:01:24","",""
"fold_5","idun-07-09","kfold Simple1d instructionwidth_type 18:57:19, 07-05-2025","finished","-","","","2025-05-07T16:58:28.000Z","15","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","Simple1d","0.3","","512","2","","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","","","","512","","5","kfold_cv","7","kfold-all-22621667","0.006513878237456083","1","","0.9927382125628924","0.9927382125628924","19279","0.017442793752682345","","77116","0.05241826884876029"
"fold_4","idun-07-09","kfold Simple1d instructionwidth_type 18:57:19, 07-05-2025","finished","-","","","2025-05-07T16:58:11.000Z","16","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","Simple1d","0.3","","512","2","","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","","","","512","","5","kfold_cv","7","kfold-all-22621667","0.002198487985879183","1","","0.9954873178069402","0.9954873178069402","19279","0.016612992752818963","","77116","0.05241655404521278"
"fold_3","idun-07-09","kfold Simple1d instructionwidth_type 18:57:19, 07-05-2025","finished","-","","","2025-05-07T16:57:54.000Z","15","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","Simple1d","0.3","","512","2","","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","","","","512","","5","kfold_cv","7","kfold-all-22621667","0.009285476058721542","1","","0.9931531718450128","0.9931531718450128","19279","0.022042655741800983","","77116","0.046442146726383506"
"fold_2","idun-07-09","kfold Simple1d instructionwidth_type 18:57:19, 07-05-2025","finished","-","","","2025-05-07T16:57:37.000Z","15","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","Simple1d","0.3","","512","2","","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","","","","512","","5","kfold_cv","7","kfold-all-22621667","0.011869004927575588","1","","0.9954873178069402","0.9954873178069402","19279","0.01515720195634666","","77116","0.05197317072656972"
"fold_1","idun-07-09","kfold Simple1d instructionwidth_type 18:57:19, 07-05-2025","finished","-","","","2025-05-07T16:57:20.000Z","15","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","Simple1d","0.3","","512","2","","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","","","","512","","5","kfold_cv","7","kfold-all-22621667","0.0036109203938394785","1","","0.992323253280772","0.992323253280772","19279","0.0243592008291494","","77116","0.04662560713112729"
"overall_metrics","idun-07-09","kfold Simple1d instructionwidth_type 18:55:38, 07-05-2025","finished","-","","","2025-05-07T16:57:07.000Z","3","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","Simple1d","0.3","","512","2","","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","","","","512","","5","kfold_cv","6","kfold-all-22621667","","","0.9930183100783236","","","","","00:01:28","",""
"fold_5","idun-07-09","kfold Simple1d instructionwidth_type 18:55:38, 07-05-2025","finished","-","","","2025-05-07T16:56:50.000Z","16","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","Simple1d","0.3","","512","2","","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","","","","512","","5","kfold_cv","6","kfold-all-22621667","0.12779103219509125","1","","0.9939830904092536","0.9939830904092536","19279","0.017760046782582237","","77116","0.07107020800776734"
"fold_4","idun-07-09","kfold Simple1d instructionwidth_type 18:55:38, 07-05-2025","finished","-","","","2025-05-07T16:56:31.000Z","17","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","Simple1d","0.3","","512","2","","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","","","","512","","5","kfold_cv","6","kfold-all-22621667","0.08557228744029999","1","","0.9947611390632294","0.9947611390632294","19279","0.01723825002147976","","77116","0.07192834978169642"
"fold_3","idun-07-09","kfold Simple1d instructionwidth_type 18:55:38, 07-05-2025","finished","-","","","2025-05-07T16:56:14.000Z","15","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","Simple1d","0.3","","512","2","","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","","","","512","","5","kfold_cv","6","kfold-all-22621667","0.08844413608312607","1","","0.9946055293324344","0.9946055293324344","19279","0.018519191987791717","","77116","0.07362382150857992"
"fold_2","idun-07-09","kfold Simple1d instructionwidth_type 18:55:38, 07-05-2025","finished","-","","","2025-05-07T16:55:56.000Z","16","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","Simple1d","0.3","","512","2","","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","","","","512","","5","kfold_cv","6","kfold-all-22621667","0.0756683498620987","1","","0.9908708957933504","0.9908708957933504","19279","0.02705468767324196","","77116","0.0707718566094846"
"fold_1","idun-07-09","kfold Simple1d instructionwidth_type 18:55:38, 07-05-2025","finished","-","","","2025-05-07T16:55:38.000Z","17","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","Simple1d","0.3","","512","2","","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","","","","512","","5","kfold_cv","6","kfold-all-22621667","0.09328830242156982","1","","0.9908708957933504","0.9908708957933504","19279","0.02300679078106575","","77116","0.07381070693751944"
"overall_metrics","idun-07-09","kfold Simple1d instructionwidth_type 18:54:03, 07-05-2025","finished","-","","","2025-05-07T16:55:25.000Z","3","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","Simple1d","0.3","","512","2","","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","","","","512","","5","kfold_cv","5","kfold-all-22621667","","","0.9920535297473936","","","","","00:01:22","",""
"fold_5","idun-07-09","kfold Simple1d instructionwidth_type 18:54:03, 07-05-2025","finished","-","","","2025-05-07T16:55:10.000Z","14","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","Simple1d","0.3","","512","2","","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","","","","512","","5","kfold_cv","5","kfold-all-22621667","0.07313435524702072","1","","0.9937756107681932","0.9937756107681932","19279","0.021499232347169855","","77116","0.051371073038066074"
"fold_4","idun-07-09","kfold Simple1d instructionwidth_type 18:54:03, 07-05-2025","finished","-","","","2025-05-07T16:54:51.000Z","17","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","Simple1d","0.3","","512","2","","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","","","","512","","5","kfold_cv","5","kfold-all-22621667","0.028635883703827855","1","","0.9911821152549406","0.9911821152549406","19279","0.0262194469056154","","77116","0.051396310302579615"
"fold_3","idun-07-09","kfold Simple1d instructionwidth_type 18:54:03, 07-05-2025","finished","-","","","2025-05-07T16:54:36.000Z","14","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","Simple1d","0.3","","512","2","","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","","","","512","","5","kfold_cv","5","kfold-all-22621667","0.16502410173416138","1","","0.9928938222936874","0.9928938222936874","19279","0.029037947920897988","","77116","0.051133990124461175"
"fold_2","idun-07-09","kfold Simple1d instructionwidth_type 18:54:03, 07-05-2025","finished","-","","","2025-05-07T16:54:20.000Z","14","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","Simple1d","0.3","","512","2","","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","","","","512","","5","kfold_cv","5","kfold-all-22621667","0.03659047931432724","1","","0.9894185383059289","0.9894185383059289","19279","0.0481196736068374","","77116","0.05238692294129971"
"fold_1","idun-07-09","kfold Simple1d instructionwidth_type 18:54:03, 07-05-2025","finished","-","","","2025-05-07T16:54:03.000Z","16","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","Simple1d","0.3","","512","2","","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","","","","512","","5","kfold_cv","5","kfold-all-22621667","0.05456552281975746","1","","0.9929975621142176","0.9929975621142176","19279","0.021123041565043025","","77116","0.050875524784166834"
"overall_metrics","idun-07-09","kfold Simple1d instructionwidth_type 18:52:21, 07-05-2025","finished","-","","","2025-05-07T16:53:49.000Z","4","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","Simple1d","0.3","","512","2","","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","","","","512","","5","kfold_cv","4","kfold-all-22621667","","","0.9927278385808392","","","","","00:01:27","",""
"fold_5","idun-07-09","kfold Simple1d instructionwidth_type 18:52:21, 07-05-2025","finished","-","","","2025-05-07T16:53:33.000Z","15","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","Simple1d","0.3","","512","2","","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","","","","512","","5","kfold_cv","4","kfold-all-22621667","0.0941297709941864","1","","0.9946055293324344","0.9946055293324344","19279","0.019485045614594965","","77116","0.05169283259796226"
"fold_4","idun-07-09","kfold Simple1d instructionwidth_type 18:52:21, 07-05-2025","finished","-","","","2025-05-07T16:53:14.000Z","17","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","Simple1d","0.3","","512","2","","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","","","","512","","5","kfold_cv","4","kfold-all-22621667","0.01564837247133255","1","","0.9922713833705068","0.9922713833705068","19279","0.02340339331791831","","77116","0.05175444318843364"
"fold_3","idun-07-09","kfold Simple1d instructionwidth_type 18:52:21, 07-05-2025","finished","-","","","2025-05-07T16:52:57.000Z","16","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","Simple1d","0.3","","512","2","","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","","","","512","","5","kfold_cv","4","kfold-all-22621667","0.13284046947956085","1","","0.9946573992426994","0.9946573992426994","19279","0.01881967755844299","","77116","0.05304567545596356"
"fold_2","idun-07-09","kfold Simple1d instructionwidth_type 18:52:21, 07-05-2025","finished","-","","","2025-05-07T16:52:39.000Z","16","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","Simple1d","0.3","","512","2","","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","","","","512","","5","kfold_cv","4","kfold-all-22621667","0.06825115531682968","1","","0.991441464806266","0.991441464806266","19279","0.039311011310766725","","77116","0.05269469673754029"
"fold_1","idun-07-09","kfold Simple1d instructionwidth_type 18:52:21, 07-05-2025","finished","-","","","2025-05-07T16:52:22.000Z","16","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","Simple1d","0.3","","512","2","","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","","","","512","","5","kfold_cv","4","kfold-all-22621667","0.02406161092221737","1","","0.99066341615229","0.99066341615229","19279","0.03126728658410422","","77116","0.05103616310545355"
"overall_metrics","idun-07-09","kfold Simple1d instructionwidth_type 18:50:42, 07-05-2025","finished","-","","","2025-05-07T16:52:09.000Z","3","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","Simple1d","0.3","","512","2","","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","","","","512","","5","kfold_cv","3","kfold-all-22621667","","","0.9949997406504488","","","","","00:01:26","",""
"fold_5","idun-07-09","kfold Simple1d instructionwidth_type 18:50:42, 07-05-2025","finished","-","","","2025-05-07T16:51:53.000Z","14","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","Simple1d","0.3","","512","2","","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","","","","512","","5","kfold_cv","3","kfold-all-22621667","0.06561993807554245","1","","0.9956947974480004","0.9956947974480004","19279","0.014783061167104317","","77116","0.056932394190148464"
"fold_4","idun-07-09","kfold Simple1d instructionwidth_type 18:50:42, 07-05-2025","finished","-","","","2025-05-07T16:51:34.000Z","17","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","Simple1d","0.3","","512","2","","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","","","","512","","5","kfold_cv","3","kfold-all-22621667","0.0615871399641037","1","","0.9949167487940246","0.9949167487940246","19279","0.014956344194374553","","77116","0.05557077656658482"
"fold_3","idun-07-09","kfold Simple1d instructionwidth_type 18:50:42, 07-05-2025","finished","-","","","2025-05-07T16:51:18.000Z","15","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","Simple1d","0.3","","512","2","","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","","","","512","","5","kfold_cv","3","kfold-all-22621667","0.07459380477666855","1","","0.9958504071787956","0.9958504071787956","19279","0.01646636669726005","","77116","0.054984503990513585"
"fold_2","idun-07-09","kfold Simple1d instructionwidth_type 18:50:42, 07-05-2025","finished","-","","","2025-05-07T16:51:00.000Z","16","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","Simple1d","0.3","","512","2","","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","","","","512","","5","kfold_cv","3","kfold-all-22621667","0.06636253744363785","1","","0.9938793505887236","0.9938793505887236","19279","0.017557448216682564","","77116","0.05606340374029531"
"fold_1","idun-07-09","kfold Simple1d instructionwidth_type 18:50:42, 07-05-2025","finished","-","","","2025-05-07T16:50:43.000Z","16","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","Simple1d","0.3","","512","2","","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","","","","512","","5","kfold_cv","3","kfold-all-22621667","0.03462402522563934","1","","0.9946573992426994","0.9946573992426994","19279","0.01623637867555561","","77116","0.05528361457197142"
"overall_metrics","idun-07-09","kfold Simple1d instructionwidth_type 18:49:01, 07-05-2025","finished","-","","","2025-05-07T16:50:30.000Z","3","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","Simple1d","0.3","","512","2","","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","","","","512","","5","kfold_cv","2","kfold-all-22621667","","","0.9920950256756056","","","","","00:01:28","",""
