"Name","Group","Hostname","GPU Type","State","Notes","User","Tags","Created","Runtime","Sweep","data.name","data.params.buildcross_dataset_path","data.params.buildcross_feature_csv_path","data.params.buildcross_max_file_splits","data.params.file_byte_read_limit","data.params.isadetect_dataset_path","data.params.isadetect_feature_csv_path","data.params.isadetect_max_file_splits","data.params.use_code_only","model.name","model.params.dropout_rate","model.params.input_length","model.params.num_classes","target_feature","testing_data.name","testing_data.params.dataset_path","testing_data.params.feature_csv_path","testing_data.params.file_byte_read_limit","training.batch_size","training.criterion","training.epochs","training.learning_rate","training.optimizer","training.weight_decay","transforms.name","transforms.params.dimx","transforms.params.dimy","transforms.params.duplicate_to_n_channels","transforms.params.length","transforms.params.normalize","validator.name","validator.seed","validator.wandb_project_name","epoch","instance_count_6502","instance_count_68HC08","instance_count_68HC11","instance_count_8051","instance_count_ARC32eb","instance_count_ARC32el","instance_count_ARM64","instance_count_ARMeb","instance_count_ARMel","instance_count_ARMhf","instance_count_ARcompact","instance_count_AVR","instance_count_Alpha","instance_count_AxisCris","instance_count_Blackfin","instance_count_CLIPPER","instance_count_CompactRISC","instance_count_Cray","instance_count_Epiphany","instance_count_FR-V","instance_count_FR30","instance_count_FT32","instance_count_H8-300","instance_count_H8S","instance_count_HP-Focus","instance_count_HP-PA","instance_count_IA-64","instance_count_IQ2000","instance_count_M32C","instance_count_M32R","instance_count_M68k","instance_count_M88k","instance_count_MCore","instance_count_MIPS16","instance_count_MIPSeb","instance_count_MIPSel","instance_count_MMIX","instance_count_MN10300","instance_count_MSP430","instance_count_Mico32","instance_count_MicroBlaze","instance_count_Moxie","instance_count_NDS32","instance_count_NIOS-II","instance_count_PDP-11","instance_count_PIC10","instance_count_PIC16","instance_count_PIC18","instance_count_PIC24","instance_count_PPCeb","instance_count_PPCel","instance_count_RISC-V","instance_count_RL78","instance_count_ROMP","instance_count_RX","instance_count_S-390","instance_count_SPARC","instance_count_STM8","instance_count_Stormy16","instance_count_SuperH","instance_count_TILEPro","instance_count_TLCS-90","instance_count_TMS320C2x","instance_count_TMS320C6x","instance_count_V850","instance_count_VAX","instance_count_Visium","instance_count_X86","instance_count_X86-64","instance_count_Xtensa","instance_count_XtensaEB","instance_count_Z80","instance_count_i860","test_accuracy","test_accuracy_6502","test_accuracy_68HC08","test_accuracy_68HC11","test_accuracy_8051","test_accuracy_ARC32eb","test_accuracy_ARC32el","test_accuracy_ARM64","test_accuracy_ARMeb","test_accuracy_ARMel","test_accuracy_ARMhf","test_accuracy_ARcompact","test_accuracy_AVR","test_accuracy_Alpha","test_accuracy_AxisCris","test_accuracy_Blackfin","test_accuracy_CLIPPER","test_accuracy_CompactRISC","test_accuracy_Cray","test_accuracy_Epiphany","test_accuracy_FR-V","test_accuracy_FR30","test_accuracy_FT32","test_accuracy_H8-300","test_accuracy_H8S","test_accuracy_HP-Focus","test_accuracy_HP-PA","test_accuracy_IA-64","test_accuracy_IQ2000","test_accuracy_M32C","test_accuracy_M32R","test_accuracy_M68k","test_accuracy_M88k","test_accuracy_MCore","test_accuracy_MIPS16","test_accuracy_MIPSeb","test_accuracy_MIPSel","test_accuracy_MMIX","test_accuracy_MN10300","test_accuracy_MSP430","test_accuracy_Mico32","test_accuracy_MicroBlaze","test_accuracy_Moxie","test_accuracy_NDS32","test_accuracy_NIOS-II","test_accuracy_PDP-11","test_accuracy_PIC10","test_accuracy_PIC16","test_accuracy_PIC18","test_accuracy_PIC24","test_accuracy_PPCeb","test_accuracy_PPCel","test_accuracy_RISC-V","test_accuracy_RL78","test_accuracy_ROMP","test_accuracy_RX","test_accuracy_S-390","test_accuracy_SPARC","test_accuracy_STM8","test_accuracy_Stormy16","test_accuracy_SuperH","test_accuracy_TILEPro","test_accuracy_TLCS-90","test_accuracy_TMS320C2x","test_accuracy_TMS320C6x","test_accuracy_V850","test_accuracy_VAX","test_accuracy_Visium","test_accuracy_X86","test_accuracy_X86-64","test_accuracy_Xtensa","test_accuracy_XtensaEB","test_accuracy_Z80","test_accuracy_i860","test_loss","train_loss"
"train_test_separate_datasets","train_test_separate_datasets ResNet50Embedding endianness 12:10:30, 11-05-2025","idun-06-01","NVIDIA A100-SXM4-80GB","finished","-","","","2025-05-11T10:10:31.000Z","145","","CombinedDataset","buildcross/text_bin","buildcross/labels.csv","10000","1024","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","1","true","ResNet50Embedding","","","2","endianness","CpuRecDataset","cpu_rec/cpu_rec_corpus","cpu_rec-features.csv","1024","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","","","","1024","","train_test_separate_datasets","16","combined-all-22629424","1","1","1","1","","1","1","1","1","1","1","1","","1","1","1","1","1","","1","1","1","1","1","","","1","1","1","1","1","1","1","1","","1","1","1","1","1","1","1","1","1","1","","","","","1","1","1","1","1","1","1","1","1","","1","1","","","","","1","1","1","1","1","","1","1","","0.8571428571428571","0","0","0","","1","1","1","1","1","1","1","","1","1","1","1","1","","1","1","1","1","0","","","1","1","0","1","1","1","1","1","","1","1","1","1","1","1","1","1","1","1","","","","","0","1","1","1","1","0","1","1","1","","1","1","","","","","1","0","1","1","1","","1","1","","0.771837592124939","0.011953851257304011"
"train_test_separate_datasets","train_test_separate_datasets ResNet50Embedding endianness 12:07:50, 11-05-2025","idun-06-01","NVIDIA A100-SXM4-80GB","finished","-","","","2025-05-11T10:07:51.000Z","147","","CombinedDataset","buildcross/text_bin","buildcross/labels.csv","10000","1024","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","1","true","ResNet50Embedding","","","2","endianness","CpuRecDataset","cpu_rec/cpu_rec_corpus","cpu_rec-features.csv","1024","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","","","","1024","","train_test_separate_datasets","15","combined-all-22629424","1","1","1","1","","1","1","1","1","1","1","1","","1","1","1","1","1","","1","1","1","1","1","","","1","1","1","1","1","1","1","1","","1","1","1","1","1","1","1","1","1","1","","","","","1","1","1","1","1","1","1","1","1","","1","1","","","","","1","1","1","1","1","","1","1","","0.8392857142857143","1","0","0","","0","1","1","1","1","0","1","","1","1","1","1","1","","1","1","1","1","0","","","1","1","1","1","1","1","1","0","","1","1","1","1","1","1","1","1","1","1","","","","","1","1","1","0","1","0","1","1","1","","1","1","","","","","1","0","1","1","1","","1","1","","0.7951394319534302","0.011604295135993226"
"train_test_separate_datasets","train_test_separate_datasets ResNet50Embedding endianness 12:05:15, 11-05-2025","idun-06-01","NVIDIA A100-SXM4-80GB","finished","-","","","2025-05-11T10:05:15.000Z","145","","CombinedDataset","buildcross/text_bin","buildcross/labels.csv","10000","1024","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","1","true","ResNet50Embedding","","","2","endianness","CpuRecDataset","cpu_rec/cpu_rec_corpus","cpu_rec-features.csv","1024","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","","","","1024","","train_test_separate_datasets","14","combined-all-22629424","1","1","1","1","","1","1","1","1","1","1","1","","1","1","1","1","1","","1","1","1","1","1","","","1","1","1","1","1","1","1","1","","1","1","1","1","1","1","1","1","1","1","","","","","1","1","1","1","1","1","1","1","1","","1","1","","","","","1","1","1","1","1","","1","1","","0.8214285714285714","1","0","0","","0","0","1","1","1","1","1","","1","1","1","1","1","","1","1","1","1","0","","","1","1","1","1","1","1","1","0","","1","1","1","1","1","1","1","1","1","1","","","","","1","1","1","0","0","0","1","1","1","","1","1","","","","","1","0","1","1","1","","1","1","","0.6858329176902771","0.012607428203235497"
"train_test_separate_datasets","train_test_separate_datasets ResNet50Embedding endianness 12:02:37, 11-05-2025","idun-06-01","NVIDIA A100-SXM4-80GB","finished","-","","","2025-05-11T10:02:37.000Z","147","","CombinedDataset","buildcross/text_bin","buildcross/labels.csv","10000","1024","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","1","true","ResNet50Embedding","","","2","endianness","CpuRecDataset","cpu_rec/cpu_rec_corpus","cpu_rec-features.csv","1024","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","","","","1024","","train_test_separate_datasets","13","combined-all-22629424","1","1","1","1","","1","1","1","1","1","1","1","","1","1","1","1","1","","1","1","1","1","1","","","1","1","1","1","1","1","1","1","","1","1","1","1","1","1","1","1","1","1","","","","","1","1","1","1","1","1","1","1","1","","1","1","","","","","1","1","1","1","1","","1","1","","0.8571428571428571","1","0","0","","0","0","1","1","1","0","1","","1","1","1","1","1","","1","1","1","1","0","","","1","1","1","1","1","1","1","1","","1","1","1","1","1","1","1","1","1","1","","","","","1","1","1","1","1","0","1","1","1","","1","1","","","","","1","1","0","1","1","","1","1","","0.7634748220443726","0.012800376285979643"
"train_test_separate_datasets","train_test_separate_datasets ResNet50Embedding endianness 11:59:58, 11-05-2025","idun-06-01","NVIDIA A100-SXM4-80GB","finished","-","","","2025-05-11T09:59:58.000Z","147","","CombinedDataset","buildcross/text_bin","buildcross/labels.csv","10000","1024","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","1","true","ResNet50Embedding","","","2","endianness","CpuRecDataset","cpu_rec/cpu_rec_corpus","cpu_rec-features.csv","1024","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","","","","1024","","train_test_separate_datasets","12","combined-all-22629424","1","1","1","1","","1","1","1","1","1","1","1","","1","1","1","1","1","","1","1","1","1","1","","","1","1","1","1","1","1","1","1","","1","1","1","1","1","1","1","1","1","1","","","","","1","1","1","1","1","1","1","1","1","","1","1","","","","","1","1","1","1","1","","1","1","","0.875","1","0","0","","0","1","1","1","1","1","1","","1","1","1","1","1","","1","1","1","1","0","","","1","1","1","1","0","1","1","1","","1","1","1","1","1","1","1","1","1","1","","","","","1","1","1","1","1","0","1","1","1","","1","1","","","","","1","0","1","1","1","","1","1","","0.9207701683044434","0.012294935389479176"
"train_test_separate_datasets","train_test_separate_datasets ResNet50Embedding endianness 11:57:15, 11-05-2025","idun-06-01","NVIDIA A100-SXM4-80GB","finished","-","","","2025-05-11T09:57:15.000Z","146","","CombinedDataset","buildcross/text_bin","buildcross/labels.csv","10000","1024","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","1","true","ResNet50Embedding","","","2","endianness","CpuRecDataset","cpu_rec/cpu_rec_corpus","cpu_rec-features.csv","1024","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","","","","1024","","train_test_separate_datasets","11","combined-all-22629424","1","1","1","1","","1","1","1","1","1","1","1","","1","1","1","1","1","","1","1","1","1","1","","","1","1","1","1","1","1","1","1","","1","1","1","1","1","1","1","1","1","1","","","","","1","1","1","1","1","1","1","1","1","","1","1","","","","","1","1","1","1","1","","1","1","","0.8214285714285714","0","0","0","","0","1","1","1","1","1","1","","1","1","1","1","1","","1","1","1","0","0","","","1","1","1","1","1","1","1","1","","1","1","1","1","1","1","1","1","1","1","","","","","1","1","1","0","1","0","1","1","1","","1","1","","","","","1","0","1","1","1","","0","1","","1.2582838535308838","0.01094689100016691"
"train_test_separate_datasets","train_test_separate_datasets ResNet50Embedding endianness 11:54:38, 11-05-2025","idun-06-01","NVIDIA A100-SXM4-80GB","finished","-","","","2025-05-11T09:54:39.000Z","145","","CombinedDataset","buildcross/text_bin","buildcross/labels.csv","10000","1024","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","1","true","ResNet50Embedding","","","2","endianness","CpuRecDataset","cpu_rec/cpu_rec_corpus","cpu_rec-features.csv","1024","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","","","","1024","","train_test_separate_datasets","10","combined-all-22629424","1","1","1","1","","1","1","1","1","1","1","1","","1","1","1","1","1","","1","1","1","1","1","","","1","1","1","1","1","1","1","1","","1","1","1","1","1","1","1","1","1","1","","","","","1","1","1","1","1","1","1","1","1","","1","1","","","","","1","1","1","1","1","","1","1","","0.8571428571428571","0","1","0","","0","1","1","1","1","1","1","","1","1","1","0","1","","1","1","1","1","1","","","1","1","1","1","1","1","1","1","","1","1","1","1","1","1","1","1","1","1","","","","","1","1","1","0","0","0","1","1","1","","1","1","","","","","1","1","1","1","0","","1","1","","0.7906915545463562","0.012455283078550167"
"train_test_separate_datasets","train_test_separate_datasets ResNet50Embedding endianness 11:52:02, 11-05-2025","idun-06-01","NVIDIA A100-SXM4-80GB","finished","-","","","2025-05-11T09:52:03.000Z","145","","CombinedDataset","buildcross/text_bin","buildcross/labels.csv","10000","1024","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","1","true","ResNet50Embedding","","","2","endianness","CpuRecDataset","cpu_rec/cpu_rec_corpus","cpu_rec-features.csv","1024","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","","","","1024","","train_test_separate_datasets","9","combined-all-22629424","1","1","1","1","","1","1","1","1","1","1","1","","1","1","1","1","1","","1","1","1","1","1","","","1","1","1","1","1","1","1","1","","1","1","1","1","1","1","1","1","1","1","","","","","1","1","1","1","1","1","1","1","1","","1","1","","","","","1","1","1","1","1","","1","1","","0.8392857142857143","0","0","0","","0","0","1","0","1","1","1","","1","1","1","1","1","","1","1","1","1","0","","","1","1","1","1","1","1","1","1","","1","1","1","1","1","1","1","1","1","1","","","","","1","1","1","0","1","0","1","1","1","","1","1","","","","","1","1","1","1","1","","1","1","","0.7885802388191223","0.012756359774760553"
"train_test_separate_datasets","train_test_separate_datasets ResNet50Embedding endianness 11:49:25, 11-05-2025","idun-06-01","NVIDIA A100-SXM4-80GB","finished","-","","","2025-05-11T09:49:26.000Z","146","","CombinedDataset","buildcross/text_bin","buildcross/labels.csv","10000","1024","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","1","true","ResNet50Embedding","","","2","endianness","CpuRecDataset","cpu_rec/cpu_rec_corpus","cpu_rec-features.csv","1024","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","","","","1024","","train_test_separate_datasets","8","combined-all-22629424","1","1","1","1","","1","1","1","1","1","1","1","","1","1","1","1","1","","1","1","1","1","1","","","1","1","1","1","1","1","1","1","","1","1","1","1","1","1","1","1","1","1","","","","","1","1","1","1","1","1","1","1","1","","1","1","","","","","1","1","1","1","1","","1","1","","0.8571428571428571","0","0","1","","0","0","1","1","1","1","1","","1","1","1","1","1","","1","1","1","1","1","","","1","1","1","1","0","1","1","1","","1","1","1","1","1","1","1","1","1","1","","","","","1","1","1","0","0","0","1","1","1","","1","1","","","","","1","1","1","1","1","","1","1","","0.49311718344688416","0.013719824070159524"
"train_test_separate_datasets","train_test_separate_datasets ResNet50Embedding endianness 11:46:48, 11-05-2025","idun-06-01","NVIDIA A100-SXM4-80GB","finished","-","","","2025-05-11T09:46:49.000Z","146","","CombinedDataset","buildcross/text_bin","buildcross/labels.csv","10000","1024","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","1","true","ResNet50Embedding","","","2","endianness","CpuRecDataset","cpu_rec/cpu_rec_corpus","cpu_rec-features.csv","1024","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","","","","1024","","train_test_separate_datasets","7","combined-all-22629424","1","1","1","1","","1","1","1","1","1","1","1","","1","1","1","1","1","","1","1","1","1","1","","","1","1","1","1","1","1","1","1","","1","1","1","1","1","1","1","1","1","1","","","","","1","1","1","1","1","1","1","1","1","","1","1","","","","","1","1","1","1","1","","1","1","","0.875","0","1","0","","0","1","1","1","1","1","1","","1","1","1","1","1","","1","1","1","1","1","","","1","1","1","1","0","1","1","1","","1","1","1","1","1","1","1","1","1","1","","","","","0","1","1","0","1","0","1","1","1","","1","1","","","","","1","1","1","1","1","","1","1","","0.45449838042259216","0.011701144770935664"
"train_test_separate_datasets","train_test_separate_datasets ResNet50Embedding endianness 11:44:12, 11-05-2025","idun-06-01","NVIDIA A100-SXM4-80GB","finished","-","","","2025-05-11T09:44:13.000Z","145","","CombinedDataset","buildcross/text_bin","buildcross/labels.csv","10000","1024","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","1","true","ResNet50Embedding","","","2","endianness","CpuRecDataset","cpu_rec/cpu_rec_corpus","cpu_rec-features.csv","1024","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","","","","1024","","train_test_separate_datasets","6","combined-all-22629424","1","1","1","1","","1","1","1","1","1","1","1","","1","1","1","1","1","","1","1","1","1","1","","","1","1","1","1","1","1","1","1","","1","1","1","1","1","1","1","1","1","1","","","","","1","1","1","1","1","1","1","1","1","","1","1","","","","","1","1","1","1","1","","1","1","","0.8571428571428571","1","0","0","","1","0","1","0","1","1","1","","1","1","1","1","1","","1","1","1","1","0","","","1","1","1","1","1","1","1","1","","1","1","1","1","1","1","1","1","1","1","","","","","0","1","1","1","1","0","1","1","1","","1","1","","","","","1","1","1","1","1","","0","1","","1.0497537851333618","0.011844802273042791"
"train_test_separate_datasets","train_test_separate_datasets ResNet50Embedding endianness 11:41:31, 11-05-2025","idun-06-01","NVIDIA A100-SXM4-80GB","finished","-","","","2025-05-11T09:41:31.000Z","150","","CombinedDataset","buildcross/text_bin","buildcross/labels.csv","10000","1024","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","1","true","ResNet50Embedding","","","2","endianness","CpuRecDataset","cpu_rec/cpu_rec_corpus","cpu_rec-features.csv","1024","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","","","","1024","","train_test_separate_datasets","5","combined-all-22629424","1","1","1","1","","1","1","1","1","1","1","1","","1","1","1","1","1","","1","1","1","1","1","","","1","1","1","1","1","1","1","1","","1","1","1","1","1","1","1","1","1","1","","","","","1","1","1","1","1","1","1","1","1","","1","1","","","","","1","1","1","1","1","","1","1","","0.8214285714285714","0","0","0","","0","1","1","1","1","1","1","","1","1","1","1","1","","1","1","1","1","0","","","1","1","1","0","0","1","1","1","","1","1","1","1","1","1","1","1","1","1","","","","","1","1","1","1","0","0","1","1","1","","1","1","","","","","1","0","1","1","1","","1","1","","1.1072677373886108","0.010456737602558714"
"train_test_separate_datasets","train_test_separate_datasets ResNet50Embedding endianness 11:38:54, 11-05-2025","idun-06-01","NVIDIA A100-SXM4-80GB","finished","-","","","2025-05-11T09:38:54.000Z","145","","CombinedDataset","buildcross/text_bin","buildcross/labels.csv","10000","1024","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","1","true","ResNet50Embedding","","","2","endianness","CpuRecDataset","cpu_rec/cpu_rec_corpus","cpu_rec-features.csv","1024","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","","","","1024","","train_test_separate_datasets","4","combined-all-22629424","1","1","1","1","","1","1","1","1","1","1","1","","1","1","1","1","1","","1","1","1","1","1","","","1","1","1","1","1","1","1","1","","1","1","1","1","1","1","1","1","1","1","","","","","1","1","1","1","1","1","1","1","1","","1","1","","","","","1","1","1","1","1","","1","1","","0.8392857142857143","0","0","0","","0","1","1","1","1","0","1","","1","1","1","1","1","","1","1","1","1","0","","","1","0","1","1","1","1","1","1","","1","1","1","1","1","1","1","1","1","1","","","","","1","1","1","1","0","0","1","1","1","","1","1","","","","","1","1","1","1","1","","1","1","","0.7369711995124817","0.011717223203761482"
"train_test_separate_datasets","train_test_separate_datasets ResNet50Embedding endianness 11:36:16, 11-05-2025","idun-06-01","NVIDIA A100-SXM4-80GB","finished","-","","","2025-05-11T09:36:16.000Z","147","","CombinedDataset","buildcross/text_bin","buildcross/labels.csv","10000","1024","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","1","true","ResNet50Embedding","","","2","endianness","CpuRecDataset","cpu_rec/cpu_rec_corpus","cpu_rec-features.csv","1024","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","","","","1024","","train_test_separate_datasets","3","combined-all-22629424","1","1","1","1","","1","1","1","1","1","1","1","","1","1","1","1","1","","1","1","1","1","1","","","1","1","1","1","1","1","1","1","","1","1","1","1","1","1","1","1","1","1","","","","","1","1","1","1","1","1","1","1","1","","1","1","","","","","1","1","1","1","1","","1","1","","0.875","0","1","0","","1","1","1","1","1","1","1","","1","1","1","1","1","","1","1","1","1","0","","","1","1","1","1","1","1","1","0","","1","1","1","1","1","1","1","1","1","1","","","","","1","1","1","0","1","0","1","1","1","","1","1","","","","","1","1","1","1","0","","1","1","","0.6965519189834595","0.013449696198048068"
"train_test_separate_datasets","train_test_separate_datasets ResNet50Embedding endianness 11:33:38, 11-05-2025","idun-06-01","NVIDIA A100-SXM4-80GB","finished","-","","","2025-05-11T09:33:39.000Z","147","","CombinedDataset","buildcross/text_bin","buildcross/labels.csv","10000","1024","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","1","true","ResNet50Embedding","","","2","endianness","CpuRecDataset","cpu_rec/cpu_rec_corpus","cpu_rec-features.csv","1024","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","","","","1024","","train_test_separate_datasets","2","combined-all-22629424","1","1","1","1","","1","1","1","1","1","1","1","","1","1","1","1","1","","1","1","1","1","1","","","1","1","1","1","1","1","1","1","","1","1","1","1","1","1","1","1","1","1","","","","","1","1","1","1","1","1","1","1","1","","1","1","","","","","1","1","1","1","1","","1","1","","0.8392857142857143","0","1","0","","0","1","1","1","1","1","1","","1","1","1","1","1","","1","1","1","1","0","","","1","1","1","0","1","1","1","0","","1","1","1","1","1","1","1","1","1","1","","","","","1","1","1","0","1","0","1","1","1","","1","1","","","","","1","0","1","1","1","","1","1","","0.7932491302490234","0.011057492193674617"
"train_test_separate_datasets","train_test_separate_datasets ResNet50Embedding endianness 11:31:04, 11-05-2025","idun-06-01","NVIDIA A100-SXM4-80GB","finished","-","","","2025-05-11T09:31:04.000Z","144","","CombinedDataset","buildcross/text_bin","buildcross/labels.csv","10000","1024","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","1","true","ResNet50Embedding","","","2","endianness","CpuRecDataset","cpu_rec/cpu_rec_corpus","cpu_rec-features.csv","1024","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","","","","1024","","train_test_separate_datasets","1","combined-all-22629424","1","1","1","1","","1","1","1","1","1","1","1","","1","1","1","1","1","","1","1","1","1","1","","","1","1","1","1","1","1","1","1","","1","1","1","1","1","1","1","1","1","1","","","","","1","1","1","1","1","1","1","1","1","","1","1","","","","","1","1","1","1","1","","1","1","","0.8571428571428571","0","0","0","","0","0","1","1","1","1","1","","1","1","1","1","1","","1","1","1","1","0","","","1","1","1","1","1","1","1","1","","1","1","1","1","1","1","1","1","1","1","","","","","1","1","1","1","0","0","1","1","1","","1","1","","","","","1","1","1","1","1","","1","1","","0.601236879825592","0.013054714478958129"
"train_test_separate_datasets","train_test_separate_datasets ResNet50 endianness 11:28:42, 11-05-2025","idun-06-01","NVIDIA A100-SXM4-80GB","finished","-","","","2025-05-11T09:28:43.000Z","131","","CombinedDataset","buildcross/text_bin","buildcross/labels.csv","10000","1024","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","1","true","ResNet50","","","2","endianness","CpuRecDataset","cpu_rec/cpu_rec_corpus","cpu_rec-features.csv","1024","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","GrayScaleImage","32","32","3","","true","train_test_separate_datasets","20","combined-all-22629424","1","1","1","1","","1","1","1","1","1","1","1","","1","1","1","1","1","","1","1","1","1","1","","","1","1","1","1","1","1","1","1","","1","1","1","1","1","1","1","1","1","1","","","","","1","1","1","1","1","1","1","1","1","","1","1","","","","","1","1","1","1","1","","1","1","","0.7857142857142857","1","0","0","","0","1","1","1","1","1","1","","1","1","1","1","1","","0","1","0","1","0","","","1","0","1","1","1","0","1","1","","1","1","1","1","1","1","1","0","1","1","","","","","1","1","1","0","1","1","1","1","0","","1","1","","","","","1","1","1","1","1","","0","1","","0.5215485692024231","0.1425754062536373"
"train_test_separate_datasets","train_test_separate_datasets ResNet50 endianness 11:26:27, 11-05-2025","idun-06-01","NVIDIA A100-SXM4-80GB","finished","-","","","2025-05-11T09:26:28.000Z","124","","CombinedDataset","buildcross/text_bin","buildcross/labels.csv","10000","1024","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","1","true","ResNet50","","","2","endianness","CpuRecDataset","cpu_rec/cpu_rec_corpus","cpu_rec-features.csv","1024","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","GrayScaleImage","32","32","3","","true","train_test_separate_datasets","19","combined-all-22629424","1","1","1","1","","1","1","1","1","1","1","1","","1","1","1","1","1","","1","1","1","1","1","","","1","1","1","1","1","1","1","1","","1","1","1","1","1","1","1","1","1","1","","","","","1","1","1","1","1","1","1","1","1","","1","1","","","","","1","1","1","1","1","","1","1","","0.6785714285714286","0","0","0","","0","1","1","1","1","0","1","","1","1","1","1","0","","0","1","0","1","0","","","1","1","1","1","0","0","1","0","","1","1","1","1","1","1","1","1","1","0","","","","","1","1","1","0","0","1","1","1","1","","1","0","","","","","1","0","1","1","1","","0","1","","0.6558522582054138","0.13968885259374747"
"train_test_separate_datasets","train_test_separate_datasets ResNet50 endianness 11:24:05, 11-05-2025","idun-06-01","NVIDIA A100-SXM4-80GB","finished","-","","","2025-05-11T09:24:06.000Z","131","","CombinedDataset","buildcross/text_bin","buildcross/labels.csv","10000","1024","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","1","true","ResNet50","","","2","endianness","CpuRecDataset","cpu_rec/cpu_rec_corpus","cpu_rec-features.csv","1024","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","GrayScaleImage","32","32","3","","true","train_test_separate_datasets","18","combined-all-22629424","1","1","1","1","","1","1","1","1","1","1","1","","1","1","1","1","1","","1","1","1","1","1","","","1","1","1","1","1","1","1","1","","1","1","1","1","1","1","1","1","1","1","","","","","1","1","1","1","1","1","1","1","1","","1","1","","","","","1","1","1","1","1","","1","1","","0.7678571428571429","0","0","0","","1","1","1","1","1","0","0","","0","1","1","1","1","","1","1","1","1","0","","","1","1","1","1","1","0","1","1","","1","1","1","1","1","1","1","1","1","1","","","","","1","1","1","0","1","0","1","1","1","","0","1","","","","","1","1","1","1","0","","0","1","","0.46302154660224915","0.13691873088133374"
"train_test_separate_datasets","train_test_separate_datasets ResNet50 endianness 11:21:42, 11-05-2025","idun-06-01","NVIDIA A100-SXM4-80GB","finished","-","","","2025-05-11T09:21:43.000Z","132","","CombinedDataset","buildcross/text_bin","buildcross/labels.csv","10000","1024","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","1","true","ResNet50","","","2","endianness","CpuRecDataset","cpu_rec/cpu_rec_corpus","cpu_rec-features.csv","1024","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","GrayScaleImage","32","32","3","","true","train_test_separate_datasets","17","combined-all-22629424","1","1","1","1","","1","1","1","1","1","1","1","","1","1","1","1","1","","1","1","1","1","1","","","1","1","1","1","1","1","1","1","","1","1","1","1","1","1","1","1","1","1","","","","","1","1","1","1","1","1","1","1","1","","1","1","","","","","1","1","1","1","1","","1","1","","0.6964285714285714","1","0","0","","0","1","1","1","1","0","0","","1","1","1","1","1","","1","1","0","0","1","","","1","0","1","1","0","0","1","0","","1","1","1","1","0","1","1","1","1","1","","","","","1","1","1","0","1","1","1","0","1","","1","0","","","","","1","1","1","1","0","","0","1","","0.5930251479148865","0.1369019592671829"
