"Name","Hostname","Group","State","Notes","User","Tags","Created","Runtime","Sweep","data.name","data.params.dataset_path","data.params.feature_csv_path","data.params.file_byte_read_limit","data.params.use_code_only","model.name","model.params.dropout_rate","model.params.embedding_dim","model.params.input_length","model.params.num_classes","model.params.vocab_size","target_feature","training.batch_size","training.criterion","training.epochs","training.learning_rate","training.optimizer","training.weight_decay","transforms.name","transforms.params.dimx","transforms.params.dimy","transforms.params.duplicate_to_n_channels","transforms.params.length","transforms.params.normalize","validator.name","validator.seed","validator.wandb_project_name","batch_loss","epoch","overall_accuracy","test_accuracy_chunk","test_accuracy_file","test_loss","train_loss"
"fold_arm64","idun-09-15","logo ResNet50 instructionwidth_type 05:23:55, 14-03-2025","finished","-","","","2025-03-14T04:27:13.000Z","99","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","1024","true","ResNet50","","","","2","","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","GrayScaleImage","32","32","3","","true","LOGO_architecture_wandb","2","all-experiments-21262944","0.04233571887016296","1","","0.981023102310231","0.981023102310231","0.06534386340839167","0.0292505586477687"
"fold_amd64","idun-09-15","logo ResNet50 instructionwidth_type 05:23:55, 14-03-2025","finished","-","","","2025-03-14T04:25:35.000Z","96","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","1024","true","ResNet50","","","","2","","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","GrayScaleImage","32","32","3","","true","LOGO_architecture_wandb","2","all-experiments-21262944","0.0014797075418755412","1","","0.8605130554283097","0.8605130554283097","0.6719144828941511","0.02315219758909757"
"fold_alpha","idun-09-15","logo ResNet50 instructionwidth_type 05:23:55, 14-03-2025","finished","-","","","2025-03-14T04:23:55.000Z","99","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","1024","true","ResNet50","","","","2","","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","GrayScaleImage","32","32","3","","true","LOGO_architecture_wandb","2","all-experiments-21262944","1.0840158462524414","1","","0.5285822211029967","0.5285822211029967","1.4282255191651605","0.03199104053597933"
"overall_metrics","idun-09-15","logo ResNet50 instructionwidth_type 04:41:10, 14-03-2025","finished","-","","","2025-03-14T04:23:30.000Z","5","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","1024","true","ResNet50","","","","2","","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","GrayScaleImage","32","32","3","","true","LOGO_architecture_wandb","1","all-experiments-21262944","","","0.77178276881581","","","",""
"fold_x32","idun-09-15","logo ResNet50 instructionwidth_type 04:41:10, 14-03-2025","finished","-","","","2025-03-14T04:21:29.000Z","119","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","1024","true","ResNet50","","","","2","","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","GrayScaleImage","32","32","3","","true","LOGO_architecture_wandb","1","all-experiments-21262944","0.006443178281188011","1","","0.9638409961685824","0.9638409961685824","0.15231465389087767","0.025738610374725867"
"fold_sparc64","idun-09-15","logo ResNet50 instructionwidth_type 04:41:10, 14-03-2025","finished","-","","","2025-03-14T04:19:28.000Z","119","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","1024","true","ResNet50","","","","2","","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","GrayScaleImage","32","32","3","","true","LOGO_architecture_wandb","1","all-experiments-21262944","0.03225058689713478","1","","0.9853479853479854","0.9853479853479854","0.06100020896141919","0.028658071820193316"
"fold_sparc","idun-09-15","logo ResNet50 instructionwidth_type 04:41:10, 14-03-2025","finished","-","","","2025-03-14T04:17:31.000Z","115","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","1024","true","ResNet50","","","","2","","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","GrayScaleImage","32","32","3","","true","LOGO_architecture_wandb","1","all-experiments-21262944","0.01221424899995327","1","","0.5632530120481928","0.5632530120481928","1.270087420176237","0.02770943728157084"
"fold_sh4","idun-09-15","logo ResNet50 instructionwidth_type 04:41:10, 14-03-2025","finished","-","","","2025-03-14T04:15:31.000Z","118","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","1024","true","ResNet50","","","","2","","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","GrayScaleImage","32","32","3","","true","LOGO_architecture_wandb","1","all-experiments-21262944","0.0008290743571706116","1","","0.9718381112984824","0.9718381112984824","0.1029255326877358","0.028152518710781803"
"fold_s390x","idun-09-15","logo ResNet50 instructionwidth_type 04:41:10, 14-03-2025","finished","-","","","2025-03-14T04:13:30.000Z","119","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","1024","true","ResNet50","","","","2","","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","GrayScaleImage","32","32","3","","true","LOGO_architecture_wandb","1","all-experiments-21262944","0.00449673505499959","1","","0.943470887507066","0.943470887507066","0.11963880195149354","0.028954207874159955"
"fold_s390","idun-09-15","logo ResNet50 instructionwidth_type 04:41:10, 14-03-2025","finished","-","","","2025-03-14T04:11:33.000Z","115","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","1024","true","ResNet50","","","","2","","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","GrayScaleImage","32","32","3","","true","LOGO_architecture_wandb","1","all-experiments-21262944","0.0650317445397377","1","","0.030596436870642913","0.030596436870642913","3.350080719700566","0.028436593992454694"
"fold_riscv64","idun-09-15","logo ResNet50 instructionwidth_type 04:41:10, 14-03-2025","finished","-","","","2025-03-14T04:09:38.000Z","114","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","1024","true","ResNet50","","","","2","","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","GrayScaleImage","32","32","3","","true","LOGO_architecture_wandb","1","all-experiments-21262944","0.0067583248019218445","1","","0.8385135135135136","0.8385135135135136","0.3434969137821879","0.02848725065215644"
"fold_ppc64el","idun-09-15","logo ResNet50 instructionwidth_type 04:41:10, 14-03-2025","finished","-","","","2025-03-14T04:07:41.000Z","116","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","1024","true","ResNet50","","","","2","","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","GrayScaleImage","32","32","3","","true","LOGO_architecture_wandb","1","all-experiments-21262944","0.20258739590644836","1","","0.9755889866590972","0.9755889866590972","0.08085065857241196","0.03071867898949223"
"fold_ppc64","idun-09-15","logo ResNet50 instructionwidth_type 04:41:10, 14-03-2025","finished","-","","","2025-03-14T04:05:44.000Z","115","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","1024","true","ResNet50","","","","2","","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","GrayScaleImage","32","32","3","","true","LOGO_architecture_wandb","1","all-experiments-21262944","0.001846197061240673","1","","0.5608895164136958","0.5608895164136958","1.2257831043667264","0.025968917523494908"
"fold_powerpcspe","idun-09-15","logo ResNet50 instructionwidth_type 04:41:10, 14-03-2025","finished","-","","","2025-03-14T04:03:52.000Z","111","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","1024","true","ResNet50","","","","2","","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","GrayScaleImage","32","32","3","","true","LOGO_architecture_wandb","1","all-experiments-21262944","0.013420535251498222","1","","0.9954556930068164","0.9954556930068164","0.017808303988027956","0.028610044602189088"
"fold_powerpc","idun-09-15","logo ResNet50 instructionwidth_type 04:41:10, 14-03-2025","finished","-","","","2025-03-14T04:01:58.000Z","113","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","1024","true","ResNet50","","","","2","","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","GrayScaleImage","32","32","3","","true","LOGO_architecture_wandb","1","all-experiments-21262944","0.029924659058451653","1","","1","1","0.0016100101250534256","0.02993737935030367"
"fold_mipsel","idun-09-15","logo ResNet50 instructionwidth_type 04:41:10, 14-03-2025","finished","-","","","2025-03-14T04:00:04.000Z","112","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","1024","true","ResNet50","","","","2","","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","GrayScaleImage","32","32","3","","true","LOGO_architecture_wandb","1","all-experiments-21262944","0.06702172011137009","1","","0.986225165562914","0.986225165562914","0.04116520356639462","0.024147006326429167"
"fold_mips64el","idun-09-15","logo ResNet50 instructionwidth_type 04:41:10, 14-03-2025","finished","-","","","2025-03-14T03:58:15.000Z","108","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","1024","true","ResNet50","","","","2","","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","GrayScaleImage","32","32","3","","true","LOGO_architecture_wandb","1","all-experiments-21262944","0.007702714763581753","1","","0.8327922077922078","0.8327922077922078","0.3724294808857581","0.029613691168675287"
"fold_mips","idun-09-15","logo ResNet50 instructionwidth_type 04:41:10, 14-03-2025","finished","-","","","2025-03-14T03:56:27.000Z","107","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","1024","true","ResNet50","","","","2","","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","GrayScaleImage","32","32","3","","true","LOGO_architecture_wandb","1","all-experiments-21262944","0.02165817841887474","1","","0.9680224403927068","0.9680224403927068","0.09228782635182142","0.02622022602808961"
"fold_m68k","idun-09-15","logo ResNet50 instructionwidth_type 04:41:10, 14-03-2025","finished","-","","","2025-03-14T03:54:39.000Z","106","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","1024","true","ResNet50","","","","2","","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","GrayScaleImage","32","32","3","","true","LOGO_architecture_wandb","1","all-experiments-21262944","0.0008267391822300851","1","","0.8002272727272727","0.8002272727272727","0.6865742068359817","0.028121760124873753"
"fold_ia64","idun-09-15","logo ResNet50 instructionwidth_type 04:41:10, 14-03-2025","finished","-","","","2025-03-14T03:52:53.000Z","104","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","1024","true","ResNet50","","","","2","","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","GrayScaleImage","32","32","3","","true","LOGO_architecture_wandb","1","all-experiments-21262944","0.0006647843983955681","1","","0.0016051364365971107","0.0016051364365971107","8.346614165183825","0.02666427370520003"
"fold_i386","idun-09-15","logo ResNet50 instructionwidth_type 04:41:10, 14-03-2025","finished","-","","","2025-03-14T03:51:10.000Z","102","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","1024","true","ResNet50","","","","2","","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","GrayScaleImage","32","32","3","","true","LOGO_architecture_wandb","1","all-experiments-21262944","0.0004694666713476181","1","","0.8332354668232531","0.8332354668232531","0.44046877454966304","0.0272348050819457"
"fold_hppa","idun-09-15","logo ResNet50 instructionwidth_type 04:41:10, 14-03-2025","finished","-","","","2025-03-14T03:49:25.000Z","103","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","1024","true","ResNet50","","","","2","","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","GrayScaleImage","32","32","3","","true","LOGO_architecture_wandb","1","all-experiments-21262944","0.03225130960345268","1","","0.9821946169772257","0.9821946169772257","0.0605544407950028","0.030632594978161204"
"fold_armhf","idun-09-15","logo ResNet50 instructionwidth_type 04:41:10, 14-03-2025","finished","-","","","2025-03-14T03:47:43.000Z","101","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","1024","true","ResNet50","","","","2","","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","GrayScaleImage","32","32","3","","true","LOGO_architecture_wandb","1","all-experiments-21262944","0.03529956936836243","1","","0.9386733416770964","0.9386733416770964","0.1708463670478927","0.027354929649838315"
"fold_armel","idun-09-15","logo ResNet50 instructionwidth_type 04:41:10, 14-03-2025","finished","-","","","2025-03-14T03:46:03.000Z","99","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","1024","true","ResNet50","","","","2","","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","GrayScaleImage","32","32","3","","true","LOGO_architecture_wandb","1","all-experiments-21262944","0.04922991991043091","1","","0.9935","0.9935","0.017443286045731622","0.029707019441224388"
"fold_arm64","idun-09-15","logo ResNet50 instructionwidth_type 04:41:10, 14-03-2025","finished","-","","","2025-03-14T03:44:25.000Z","97","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","1024","true","ResNet50","","","","2","","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","GrayScaleImage","32","32","3","","true","LOGO_architecture_wandb","1","all-experiments-21262944","0.02705206535756588","1","","0.9843234323432344","0.9843234323432344","0.04087993437260912","0.02589561152861028"
"fold_amd64","idun-09-15","logo ResNet50 instructionwidth_type 04:41:10, 14-03-2025","finished","-","","","2025-03-14T03:42:48.000Z","95","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","1024","true","ResNet50","","","","2","","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","GrayScaleImage","32","32","3","","true","LOGO_architecture_wandb","1","all-experiments-21262944","0.002238103887066245","1","","0.8685295464956482","0.8685295464956482","0.516402729395507","0.02136871500057492"
"fold_alpha","idun-09-15","logo ResNet50 instructionwidth_type 04:41:10, 14-03-2025","finished","-","","","2025-03-14T03:41:10.000Z","96","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","1024","true","ResNet50","","","","2","","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","GrayScaleImage","32","32","3","","true","LOGO_architecture_wandb","1","all-experiments-21262944","0.012535576708614826","1","","0.09216821959204231","0.09216821959204231","16.456495421273367","0.02830313645877471"
"overall_metrics","idun-09-15","logo ResNet50 endianness 18:25:28, 13-03-2025","finished","-","","","2025-03-13T18:06:30.000Z","7","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","1024","true","ResNet50","","","","2","","endianness","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","GrayScaleImage","32","32","3","","true","LOGO_architecture_wandb","5","all-experiments-21262944","","","0.6477514393900099","","","",""
"fold_x32","idun-09-15","logo ResNet50 endianness 18:25:28, 13-03-2025","finished","-","","","2025-03-13T18:04:34.000Z","115","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","1024","true","ResNet50","","","","2","","endianness","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","GrayScaleImage","32","32","3","","true","LOGO_architecture_wandb","5","all-experiments-21262944","0.04544750601053238","1","","0.976772030651341","0.976772030651341","0.07048970392982785","0.028244599339821732"
"fold_sparc64","idun-09-15","logo ResNet50 endianness 18:25:28, 13-03-2025","finished","-","","","2025-03-13T18:02:38.000Z","115","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","1024","true","ResNet50","","","","2","","endianness","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","GrayScaleImage","32","32","3","","true","LOGO_architecture_wandb","5","all-experiments-21262944","0.008601045235991478","1","","0.6034798534798534","0.6034798534798534","1.0859478454177196","0.02440430023362904"
"fold_sparc","idun-09-15","logo ResNet50 endianness 18:25:28, 13-03-2025","finished","-","","","2025-03-13T18:00:44.000Z","113","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","1024","true","ResNet50","","","","2","","endianness","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","GrayScaleImage","32","32","3","","true","LOGO_architecture_wandb","5","all-experiments-21262944","0.0010052721481770277","1","","0.893574297188755","0.893574297188755","0.27430879114530027","0.02848732708549248"
"fold_sh4","idun-09-15","logo ResNet50 endianness 18:25:28, 13-03-2025","finished","-","","","2025-03-13T17:58:51.000Z","112","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","1024","true","ResNet50","","","","2","","endianness","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","GrayScaleImage","32","32","3","","true","LOGO_architecture_wandb","5","all-experiments-21262944","0.0014583272859454155","1","","0.08077571669477235","0.08077571669477235","4.193777299696399","0.02796631397956202"
"fold_s390x","idun-09-15","logo ResNet50 endianness 18:25:28, 13-03-2025","finished","-","","","2025-03-13T17:56:55.000Z","114","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","1024","true","ResNet50","","","","2","","endianness","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","GrayScaleImage","32","32","3","","true","LOGO_architecture_wandb","5","all-experiments-21262944","0.0053982120007276535","1","","0.1823063877897117","0.1823063877897117","3.192724287509918","0.02732774994265385"
"fold_s390","idun-09-15","logo ResNet50 endianness 18:25:28, 13-03-2025","finished","-","","","2025-03-13T17:55:03.000Z","111","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","1024","true","ResNet50","","","","2","","endianness","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","GrayScaleImage","32","32","3","","true","LOGO_architecture_wandb","5","all-experiments-21262944","0.009150362573564053","1","","0.9029821843532144","0.9029821843532144","0.3131498376160492","0.029127700876440985"
"fold_riscv64","idun-09-15","logo ResNet50 endianness 18:25:28, 13-03-2025","finished","-","","","2025-03-13T17:53:11.000Z","111","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","1024","true","ResNet50","","","","2","","endianness","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","GrayScaleImage","32","32","3","","true","LOGO_architecture_wandb","5","all-experiments-21262944","0.0012038428103551269","1","","0.5105855855855855","0.5105855855855855","1.507700230394091","0.02794652005049391"
"fold_ppc64el","idun-09-15","logo ResNet50 endianness 18:25:28, 13-03-2025","finished","-","","","2025-03-13T17:51:19.000Z","110","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","1024","true","ResNet50","","","","2","","endianness","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","GrayScaleImage","32","32","3","","true","LOGO_architecture_wandb","5","all-experiments-21262944","0.4432041347026825","1","","0.9789951745671304","0.9789951745671304","0.06748466848927949","0.028598087760518396"
"fold_ppc64","idun-09-15","logo ResNet50 endianness 18:25:28, 13-03-2025","finished","-","","","2025-03-13T17:49:25.000Z","113","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","1024","true","ResNet50","","","","2","","endianness","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","GrayScaleImage","32","32","3","","true","LOGO_architecture_wandb","5","all-experiments-21262944","0.08296750485897064","1","","0.5485351217790329","0.5485351217790329","0.9424382077323066","0.026394092667869053"
"fold_powerpcspe","idun-09-15","logo ResNet50 endianness 18:25:28, 13-03-2025","finished","-","","","2025-03-13T17:47:32.000Z","111","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","1024","true","ResNet50","","","","2","","endianness","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","GrayScaleImage","32","32","3","","true","LOGO_architecture_wandb","5","all-experiments-21262944","0.001821239129640162","1","","0.9787932340318102","0.9787932340318102","0.05898570575781407","0.02837610885666669"
"fold_powerpc","idun-09-15","logo ResNet50 endianness 18:25:28, 13-03-2025","finished","-","","","2025-03-13T17:45:44.000Z","107","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","1024","true","ResNet50","","","","2","","endianness","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","GrayScaleImage","32","32","3","","true","LOGO_architecture_wandb","5","all-experiments-21262944","0.11391490697860718","1","","0.9977967502065548","0.9977967502065548","0.008100265667675749","0.02984075527489667"
"fold_mipsel","idun-09-15","logo ResNet50 endianness 18:25:28, 13-03-2025","finished","-","","","2025-03-13T17:43:54.000Z","108","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","1024","true","ResNet50","","","","2","","endianness","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","GrayScaleImage","32","32","3","","true","LOGO_architecture_wandb","5","all-experiments-21262944","0.0007084691314958036","1","","0.2895364238410596","0.2895364238410596","2.829058390552715","0.02445578300199556"
"fold_mips64el","idun-09-15","logo ResNet50 endianness 18:25:28, 13-03-2025","finished","-","","","2025-03-13T17:42:08.000Z","105","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","1024","true","ResNet50","","","","2","","endianness","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","GrayScaleImage","32","32","3","","true","LOGO_architecture_wandb","5","all-experiments-21262944","0.10292840749025343","1","","0.9758812615955472","0.9758812615955472","0.06968723925049691","0.02723643947124518"
"fold_mips","idun-09-15","logo ResNet50 endianness 18:25:28, 13-03-2025","finished","-","","","2025-03-13T17:40:26.000Z","101","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","1024","true","ResNet50","","","","2","","endianness","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","GrayScaleImage","32","32","3","","true","LOGO_architecture_wandb","5","all-experiments-21262944","0.006473868619650602","1","","0.1326788218793829","0.1326788218793829","3.733356667416437","0.018003063219612755"
"fold_m68k","idun-09-15","logo ResNet50 endianness 18:25:28, 13-03-2025","finished","-","","","2025-03-13T17:38:45.000Z","99","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","1024","true","ResNet50","","","","2","","endianness","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","GrayScaleImage","32","32","3","","true","LOGO_architecture_wandb","5","all-experiments-21262944","0.010741536505520344","1","","0.017045454545454544","0.017045454545454544","9.356114318405371","0.028017457759125845"
"fold_ia64","idun-09-15","logo ResNet50 endianness 18:25:28, 13-03-2025","finished","-","","","2025-03-13T17:37:02.000Z","101","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","1024","true","ResNet50","","","","2","","endianness","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","GrayScaleImage","32","32","3","","true","LOGO_architecture_wandb","5","all-experiments-21262944","0.00024721864610910416","1","","0.271669341894061","0.271669341894061","1.4698183719928448","0.02840784134394916"
"fold_i386","idun-09-15","logo ResNet50 endianness 18:25:28, 13-03-2025","finished","-","","","2025-03-13T17:35:21.000Z","100","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","1024","true","ResNet50","","","","2","","endianness","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","GrayScaleImage","32","32","3","","true","LOGO_architecture_wandb","5","all-experiments-21262944","0.014275157824158669","1","","0.9680955177138384","0.9680955177138384","0.07978004756150767","0.029033227205029627"
"fold_hppa","idun-09-15","logo ResNet50 endianness 18:25:28, 13-03-2025","finished","-","","","2025-03-13T17:33:40.000Z","100","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","1024","true","ResNet50","","","","2","","endianness","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","GrayScaleImage","32","32","3","","true","LOGO_architecture_wandb","5","all-experiments-21262944","0.0026419400237500668","1","","0.6370600414078675","0.6370600414078675","1.0548384754281297","0.02761919018665433"
"fold_armhf","idun-09-15","logo ResNet50 endianness 18:25:28, 13-03-2025","finished","-","","","2025-03-13T17:32:00.000Z","99","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","1024","true","ResNet50","","","","2","","endianness","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","GrayScaleImage","32","32","3","","true","LOGO_architecture_wandb","5","all-experiments-21262944","0.004721479024738073","1","","0.9699624530663328","0.9699624530663328","0.09474231768861442","0.024998430729054163"
"fold_armel","idun-09-15","logo ResNet50 endianness 18:25:28, 13-03-2025","finished","-","","","2025-03-13T17:30:22.000Z","97","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","1024","true","ResNet50","","","","2","","endianness","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","GrayScaleImage","32","32","3","","true","LOGO_architecture_wandb","5","all-experiments-21262944","0.024841785430908203","1","","1","1","0.0007956344890685397","0.02784796518861291"
"fold_arm64","idun-09-15","logo ResNet50 endianness 18:25:28, 13-03-2025","finished","-","","","2025-03-13T17:28:42.000Z","98","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","1024","true","ResNet50","","","","2","","endianness","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","GrayScaleImage","32","32","3","","true","LOGO_architecture_wandb","5","all-experiments-21262944","0.0002499103138688952","1","","0.07315731573157316","0.07315731573157316","5.385847359372859","0.02505994832677092"
"fold_amd64","idun-09-15","logo ResNet50 endianness 18:25:28, 13-03-2025","finished","-","","","2025-03-13T17:27:09.000Z","92","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","1024","true","ResNet50","","","","2","","endianness","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","GrayScaleImage","32","32","3","","true","LOGO_architecture_wandb","5","all-experiments-21262944","0.0012318178778514266","1","","0.9418231791113147","0.9418231791113147","0.16841530168186064","0.027847323002742935"
"fold_alpha","idun-09-15","logo ResNet50 endianness 18:25:28, 13-03-2025","finished","-","","","2025-03-13T17:25:28.000Z","100","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","1024","true","ResNet50","","","","2","","endianness","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","GrayScaleImage","32","32","3","","true","LOGO_architecture_wandb","5","all-experiments-21262944","0.008995505049824715","1","","0.9816167212289096","0.9816167212289096","0.05208825529183424","0.027801751852386786"
"overall_metrics","idun-09-15","logo ResNet50 endianness 17:43:34, 13-03-2025","finished","-","","","2025-03-13T17:25:00.000Z","6","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","1024","true","ResNet50","","","","2","","endianness","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","GrayScaleImage","32","32","3","","true","LOGO_architecture_wandb","4","all-experiments-21262944","","","0.6377612946729602","","","",""
"fold_x32","idun-09-15","logo ResNet50 endianness 17:43:34, 13-03-2025","finished","-","","","2025-03-13T17:23:03.000Z","116","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","1024","true","ResNet50","","","","2","","endianness","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","GrayScaleImage","32","32","3","","true","LOGO_architecture_wandb","4","all-experiments-21262944","0.0021989981178194284","1","","0.9774904214559388","0.9774904214559388","0.07038405378283863","0.025868063719614684"
