"Name","Group","Hostname","GPU Type","State","Notes","User","Tags","Created","Runtime","Sweep","data.name","data.params.dataset_path","data.params.feature_csv_path","data.params.file_byte_read_limit","data.params.use_code_only","model.name","model.params.dropout_rate","model.params.input_length","model.params.num_classes","target_feature","training.batch_size","training.criterion","training.epochs","training.learning_rate","training.optimizer","training.weight_decay","transforms.name","transforms.params.dimx","transforms.params.dimy","transforms.params.duplicate_to_n_channels","transforms.params.length","transforms.params.normalize","validator.name","validator.seed","validator.wandb_project_name","model.params.embedding_dim","model.params.vocab_size","batch_loss","epoch","group_left_out","overall_accuracy","test_accuracy_chunk","test_accuracy_file","test_dataset_size","test_loss","time_taken","train_dataset_size","train_loss"
"fold_x32","logo ResNet50 instructionwidth_type 12:20:00, 06-05-2025","idun-07-09","NVIDIA A100 80GB PCIe","finished","-","","","2025-05-06T10:44:24.000Z","73","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","1024","true","ResNet50","","","2","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","GrayScaleImage","32","32","3","","true","logo_cv","10","logo-all-05-05-2025","","","0.1682324260473251","1","x32","","0.9676724137931034","0.9676724137931034","4176","0.1171901178732338","","92219","0.02961905033754684"
"fold_sparc64","logo ResNet50 instructionwidth_type 12:20:00, 06-05-2025","idun-07-09","NVIDIA A100 80GB PCIe","finished","-","","","2025-05-06T10:43:10.000Z","73","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","1024","true","ResNet50","","","2","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","GrayScaleImage","32","32","3","","true","logo_cv","10","logo-all-05-05-2025","","","0.016945039853453636","1","sparc64","","0.9746642246642246","0.9746642246642246","3276","0.08125847033583201","","93119","0.03036010959937759"
"fold_sparc","logo ResNet50 instructionwidth_type 12:20:00, 06-05-2025","idun-07-09","NVIDIA A100 80GB PCIe","finished","-","","","2025-05-06T10:41:58.000Z","71","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","1024","true","ResNet50","","","2","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","GrayScaleImage","32","32","3","","true","logo_cv","10","logo-all-05-05-2025","","","0.07116646319627762","1","sparc","","0.751004016064257","0.751004016064257","4980","0.510003673342558","","91415","0.02998262543936421"
"fold_sh4","logo ResNet50 instructionwidth_type 12:20:00, 06-05-2025","idun-07-09","NVIDIA A100 80GB PCIe","finished","-","","","2025-05-06T10:40:46.000Z","70","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","1024","true","ResNet50","","","2","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","GrayScaleImage","32","32","3","","true","logo_cv","10","logo-all-05-05-2025","","","0.007560350466519594","1","sh4","","0.9895446880269816","0.9895446880269816","5930","0.0643037352110109","","90465","0.03519792229440518"
"fold_s390x","logo ResNet50 instructionwidth_type 12:20:00, 06-05-2025","idun-07-09","NVIDIA A100 80GB PCIe","finished","-","","","2025-05-06T10:39:34.000Z","71","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","1024","true","ResNet50","","","2","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","GrayScaleImage","32","32","3","","true","logo_cv","10","logo-all-05-05-2025","","","0.01065932959318161","1","s390x","","0.2631430186546071","0.2631430186546071","3538","4.282241519008364","","92857","0.03307851171931335"
"fold_s390","logo ResNet50 instructionwidth_type 12:20:00, 06-05-2025","idun-07-09","NVIDIA A100 80GB PCIe","finished","-","","","2025-05-06T10:38:23.000Z","70","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","1024","true","ResNet50","","","2","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","GrayScaleImage","32","32","3","","true","logo_cv","10","logo-all-05-05-2025","","","0.0037303052376955743","1","s390","","0.9428737412858248","0.9428737412858248","5164","0.19603716103750984","","91231","0.03332190560817008"
"fold_riscv64","logo ResNet50 instructionwidth_type 12:20:00, 06-05-2025","idun-07-09","NVIDIA A100 80GB PCIe","finished","-","","","2025-05-06T10:37:13.000Z","69","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","1024","true","ResNet50","","","2","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","GrayScaleImage","32","32","3","","true","logo_cv","10","logo-all-05-05-2025","","","0.04153715819120407","1","riscv64","","0.8632882882882883","0.8632882882882883","4440","0.29390528053045273","","91955","0.033347822584830926"
"fold_ppc64el","logo ResNet50 instructionwidth_type 12:20:00, 06-05-2025","idun-07-09","NVIDIA A100 80GB PCIe","finished","-","","","2025-05-06T10:36:02.000Z","69","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","1024","true","ResNet50","","","2","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","GrayScaleImage","32","32","3","","true","logo_cv","10","logo-all-05-05-2025","","","0.0030939930584281683","1","ppc64el","","0.9841044564291797","0.9841044564291797","3523","0.05004898931864383","","92872","0.03413704782828609"
"fold_ppc64","logo ResNet50 instructionwidth_type 12:20:00, 06-05-2025","idun-07-09","NVIDIA A100 80GB PCIe","finished","-","","","2025-05-06T10:34:51.000Z","69","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","1024","true","ResNet50","","","2","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","GrayScaleImage","32","32","3","","true","logo_cv","10","logo-all-05-05-2025","","","0.0007690422935411334","1","ppc64","","0.9819978821037768","0.9819978821037768","2833","0.08531556574420797","","93562","0.031160227602334833"
"fold_powerpcspe","logo ResNet50 instructionwidth_type 12:20:00, 06-05-2025","idun-07-09","NVIDIA A100 80GB PCIe","finished","-","","","2025-05-06T10:33:42.000Z","68","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","1024","true","ResNet50","","","2","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","GrayScaleImage","32","32","3","","true","logo_cv","10","logo-all-05-05-2025","","","0.004409222863614559","1","powerpcspe","","0.9987376925018936","0.9987376925018936","3961","0.006156592903989217","","92434","0.033409108241591406"
"fold_powerpc","logo ResNet50 instructionwidth_type 12:20:00, 06-05-2025","idun-07-09","NVIDIA A100 80GB PCIe","finished","-","","","2025-05-06T10:32:33.000Z","67","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","1024","true","ResNet50","","","2","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","GrayScaleImage","32","32","3","","true","logo_cv","10","logo-all-05-05-2025","","","0.005709093529731035","1","powerpc","","0.999173781327458","0.999173781327458","3631","0.004097996581868644","","92764","0.030729149080740672"
"fold_mipsel","logo ResNet50 instructionwidth_type 12:20:00, 06-05-2025","idun-07-09","NVIDIA A100 80GB PCIe","finished","-","","","2025-05-06T10:31:26.000Z","66","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","1024","true","ResNet50","","","2","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","GrayScaleImage","32","32","3","","true","logo_cv","10","logo-all-05-05-2025","","","0.023023376241326332","1","mipsel","","0.9888741721854304","0.9888741721854304","3775","0.047639678563859506","","92620","0.03446337053230198"
"fold_mips64el","logo ResNet50 instructionwidth_type 12:20:00, 06-05-2025","idun-07-09","NVIDIA A100 80GB PCIe","finished","-","","","2025-05-06T10:30:20.000Z","64","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","1024","true","ResNet50","","","2","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","GrayScaleImage","32","32","3","","true","logo_cv","10","logo-all-05-05-2025","","","0.046907421201467514","1","mips64el","","0.9397031539888684","0.9397031539888684","4312","0.1680744618506116","","92083","0.031113103682974087"
"fold_mips","logo ResNet50 instructionwidth_type 12:20:00, 06-05-2025","idun-07-09","NVIDIA A100 80GB PCIe","finished","-","","","2025-05-06T10:29:13.000Z","65","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","1024","true","ResNet50","","","2","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","GrayScaleImage","32","32","3","","true","logo_cv","10","logo-all-05-05-2025","","","0.01059485599398613","1","mips","","0.9977559607293128","0.9977559607293128","3565","0.02148313655717565","","92830","0.033661298097621875"
"fold_m68k","logo ResNet50 instructionwidth_type 12:20:00, 06-05-2025","idun-07-09","NVIDIA A100 80GB PCIe","finished","-","","","2025-05-06T10:28:09.000Z","63","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","1024","true","ResNet50","","","2","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","GrayScaleImage","32","32","3","","true","logo_cv","10","logo-all-05-05-2025","","","0.14650684595108032","1","m68k","","0.12954545454545455","0.12954545454545455","4400","2.664585334667261","","91995","0.0300360569648716"
"fold_ia64","logo ResNet50 instructionwidth_type 12:20:00, 06-05-2025","idun-07-09","NVIDIA A100 80GB PCIe","finished","-","","","2025-05-06T10:27:05.000Z","62","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","1024","true","ResNet50","","","2","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","GrayScaleImage","32","32","3","","true","logo_cv","10","logo-all-05-05-2025","","","0.0010856379522010684","1","ia64","","0.023475120385232744","0.023475120385232744","4984","3.3145075700221915","","91411","0.030518041641402212"
"fold_i386","logo ResNet50 instructionwidth_type 12:20:00, 06-05-2025","idun-07-09","NVIDIA A100 80GB PCIe","finished","-","","","2025-05-06T10:26:02.000Z","61","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","1024","true","ResNet50","","","2","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","GrayScaleImage","32","32","3","","true","logo_cv","10","logo-all-05-05-2025","","","0.0019428066443651917","1","i386","","0.7948717948717948","0.7948717948717948","5109","0.5669674465432764","","91286","0.030723320542310625"
